# snr	lpix	mpix	boxc_width	time	dm	iblk	rawsn	total_sample	obstime_sec	mjd	dm_pccm3	ra_deg	dec_deg	ibeam	latency_ms
10.8	127	128	0	62	10	0	348	62	0.8571	60445.381717911	50.975	128.83943	-45.17639	20	3894.9
9.6	127	127	0	62	10	0	310	62	0.8571	60445.381717911	50.975	128.83943	-45.18069	20	3894.9
6.7	128	128	1	82	10	0	215	82	1.1336	60445.381721111	50.975	128.83333	-45.17639	20	3618.4
6.0	129	128	1	82	10	0	194	82	1.1336	60445.381721111	50.975	128.82724	-45.17639	20	3618.4
6.3	127	128	1	82	10	0	203	82	1.1336	60445.381721111	50.975	128.83943	-45.17639	20	3618.4
11.2	128	128	0	88	10	0	359	88	1.2165	60445.381722071	50.975	128.83333	-45.17639	20	3535.5
9.8	128	127	0	88	10	0	316	88	1.2165	60445.381722071	50.975	128.83333	-45.18069	20	3535.5
10.0	129	128	0	88	10	0	323	88	1.2165	60445.381722071	50.975	128.82724	-45.17639	20	3535.5
8.9	129	127	0	88	10	0	287	88	1.2165	60445.381722071	50.975	128.82724	-45.18069	20	3535.5
7.6	130	128	0	88	10	0	246	88	1.2165	60445.381722071	50.975	128.82114	-45.17639	20	3535.5
6.9	130	127	0	88	10	0	222	88	1.2165	60445.381722071	50.975	128.82114	-45.18068	20	3535.5
8.4	126	128	0	88	10	0	270	88	1.2165	60445.381722071	50.975	128.84552	-45.17639	20	3535.5
7.2	126	127	0	88	10	0	232	88	1.2165	60445.381722071	50.975	128.84552	-45.18068	20	3535.5
10.5	127	128	0	88	10	0	338	88	1.2165	60445.381722071	50.975	128.83943	-45.17639	20	3535.5
9.2	127	127	0	88	10	0	295	88	1.2165	60445.381722071	50.975	128.83943	-45.18069	20	3535.5
6.4	128	128	0	101	10	0	207	101	1.3962	60445.381724151	50.975	128.83333	-45.17639	20	3355.8
6.1	127	128	0	101	10	0	197	101	1.3962	60445.381724151	50.975	128.83943	-45.17639	20	3355.8
6.2	128	128	0	114	10	0	198	114	1.5759	60445.381726231	50.975	128.83333	-45.17639	20	3176.1
12.8	128	128	0	146	10	0	412	146	2.0183	60445.381731351	50.975	128.83333	-45.17639	20	2733.7
11.5	128	127	0	146	10	0	371	146	2.0183	60445.381731351	50.975	128.83333	-45.18069	20	2733.7
11.6	129	128	0	146	10	0	372	146	2.0183	60445.381731351	50.975	128.82724	-45.17639	20	2733.7
10.4	129	127	0	146	10	0	336	146	2.0183	60445.381731351	50.975	128.82724	-45.18069	20	2733.7
8.8	130	128	0	146	10	0	284	146	2.0183	60445.381731351	50.975	128.82114	-45.17639	20	2733.7
8.1	130	127	0	146	10	0	259	146	2.0183	60445.381731351	50.975	128.82114	-45.18068	20	2733.7
6.4	125	128	0	146	10	0	206	146	2.0183	60445.381731351	50.975	128.85162	-45.17639	20	2733.7
9.5	126	128	0	146	10	0	307	146	2.0183	60445.381731351	50.975	128.84552	-45.17639	20	2733.7
8.5	126	127	0	146	10	0	273	146	2.0183	60445.381731351	50.975	128.84552	-45.18068	20	2733.7
12.0	127	128	0	146	10	0	387	146	2.0183	60445.381731351	50.975	128.83943	-45.17639	20	2733.7
10.8	127	127	0	146	10	0	347	146	2.0183	60445.381731351	50.975	128.83943	-45.18069	20	2733.7
14.6	128	128	0	159	10	0	469	159	2.1980	60445.381733431	50.975	128.83333	-45.17639	20	2554.0
13.2	128	127	0	159	10	0	424	159	2.1980	60445.381733431	50.975	128.83333	-45.18069	20	2554.0
13.2	129	128	0	159	10	0	424	159	2.1980	60445.381733431	50.975	128.82724	-45.17639	20	2554.0
11.9	129	127	0	159	10	0	384	159	2.1980	60445.381733431	50.975	128.82724	-45.18069	20	2554.0
10.0	130	128	0	159	10	0	323	159	2.1980	60445.381733431	50.975	128.82114	-45.17639	20	2554.0
9.1	130	127	0	159	10	0	294	159	2.1980	60445.381733431	50.975	128.82114	-45.18068	20	2554.0
6.5	131	128	0	159	10	0	208	159	2.1980	60445.381733431	50.975	128.81505	-45.17639	20	2554.0
7.4	125	128	0	159	10	0	238	159	2.1980	60445.381733431	50.975	128.85162	-45.17639	20	2554.0
6.4	125	127	0	159	10	0	207	159	2.1980	60445.381733431	50.975	128.85162	-45.18068	20	2554.0
10.9	126	128	0	159	10	0	350	159	2.1980	60445.381733431	50.975	128.84552	-45.17639	20	2554.0
9.7	126	127	0	159	10	0	311	159	2.1980	60445.381733431	50.975	128.84552	-45.18068	20	2554.0
13.7	127	128	0	159	10	0	440	159	2.1980	60445.381733431	50.975	128.83943	-45.17639	20	2554.0
12.3	127	127	0	159	10	0	395	159	2.1980	60445.381733431	50.975	128.83943	-45.18069	20	2554.0
10.6	128	128	1	166	10	0	342	166	2.2948	60445.381734551	50.975	128.83333	-45.17639	20	2457.2
9.4	128	127	1	166	10	0	303	166	2.2948	60445.381734551	50.975	128.83333	-45.18069	20	2457.2
9.5	129	128	1	166	10	0	306	166	2.2948	60445.381734551	50.975	128.82724	-45.17639	20	2457.2
8.6	129	127	1	166	10	0	277	166	2.2948	60445.381734551	50.975	128.82724	-45.18069	20	2457.2
7.2	130	128	1	166	10	0	231	166	2.2948	60445.381734551	50.975	128.82114	-45.17639	20	2457.2
6.6	130	127	1	166	10	0	213	166	2.2948	60445.381734551	50.975	128.82114	-45.18068	20	2457.2
7.9	126	128	1	166	10	0	253	166	2.2948	60445.381734551	50.975	128.84552	-45.17639	20	2457.2
6.7	126	127	1	166	10	0	215	166	2.2948	60445.381734551	50.975	128.84552	-45.18068	20	2457.2
9.9	127	128	1	166	10	0	320	166	2.2948	60445.381734551	50.975	128.83943	-45.17639	20	2457.2
8.7	127	127	1	166	10	0	280	166	2.2948	60445.381734551	50.975	128.83943	-45.18069	20	2457.2
11.8	128	128	0	172	10	0	380	172	2.3777	60445.381735511	50.975	128.83333	-45.17639	20	2374.3
10.5	128	127	0	172	10	0	339	172	2.3777	60445.381735511	50.975	128.83333	-45.18069	20	2374.3
10.5	129	128	0	172	10	0	339	172	2.3777	60445.381735511	50.975	128.82724	-45.17639	20	2374.3
9.4	129	127	0	172	10	0	304	172	2.3777	60445.381735511	50.975	128.82724	-45.18069	20	2374.3
8.0	130	128	0	172	10	0	256	172	2.3777	60445.381735511	50.975	128.82114	-45.17639	20	2374.3
7.2	130	127	0	172	10	0	231	172	2.3777	60445.381735511	50.975	128.82114	-45.18068	20	2374.3
6.2	125	128	0	172	10	0	199	172	2.3777	60445.381735511	50.975	128.85162	-45.17639	20	2374.3
9.1	126	128	0	172	10	0	292	172	2.3777	60445.381735511	50.975	128.84552	-45.17639	20	2374.3
7.9	126	127	0	172	10	0	254	172	2.3777	60445.381735511	50.975	128.84552	-45.18068	20	2374.3
11.3	127	128	0	172	10	0	362	172	2.3777	60445.381735511	50.975	128.83943	-45.17639	20	2374.3
9.9	127	127	0	172	10	0	320	172	2.3777	60445.381735511	50.975	128.83943	-45.18069	20	2374.3
8.4	128	128	0	185	10	0	269	185	2.5574	60445.381737591	50.975	128.83333	-45.17639	20	2194.6
7.7	128	127	0	185	10	0	249	185	2.5574	60445.381737591	50.975	128.83333	-45.18069	20	2194.6
7.6	129	128	0	185	10	0	244	185	2.5574	60445.381737591	50.975	128.82724	-45.17639	20	2194.6
7.1	129	127	0	185	10	0	228	185	2.5574	60445.381737591	50.975	128.82724	-45.18069	20	2194.6
6.1	126	128	0	185	10	0	197	185	2.5574	60445.381737591	50.975	128.84552	-45.17639	20	2194.6
7.8	127	128	0	185	10	0	250	185	2.5574	60445.381737591	50.975	128.83943	-45.17639	20	2194.6
7.1	127	127	0	185	10	0	230	185	2.5574	60445.381737591	50.975	128.83943	-45.18069	20	2194.6
11.1	128	128	0	198	10	0	357	198	2.7372	60445.381739671	50.975	128.83333	-45.17639	20	2014.9
10.1	128	127	0	198	10	0	325	198	2.7372	60445.381739671	50.975	128.83333	-45.18069	20	2014.9
10.1	129	128	0	198	10	0	324	198	2.7372	60445.381739671	50.975	128.82724	-45.17639	20	2014.9
9.3	129	127	0	198	10	0	298	198	2.7372	60445.381739671	50.975	128.82724	-45.18069	20	2014.9
7.7	130	128	0	198	10	0	248	198	2.7372	60445.381739671	50.975	128.82114	-45.17639	20	2014.9
7.1	130	127	0	198	10	0	229	198	2.7372	60445.381739671	50.975	128.82114	-45.18068	20	2014.9
8.1	126	128	0	198	10	0	261	198	2.7372	60445.381739671	50.975	128.84552	-45.17639	20	2014.9
7.1	126	127	0	198	10	0	230	198	2.7372	60445.381739671	50.975	128.84552	-45.18068	20	2014.9
10.3	127	128	0	198	10	0	332	198	2.7372	60445.381739671	50.975	128.83943	-45.17639	20	2014.9
9.3	127	127	0	198	10	0	298	198	2.7372	60445.381739671	50.975	128.83943	-45.18069	20	2014.9
9.1	128	128	0	211	10	0	293	211	2.9169	60445.381741751	50.975	128.83333	-45.17639	20	1835.2
8.2	128	127	0	211	10	0	263	211	2.9169	60445.381741751	50.975	128.83333	-45.18069	20	1835.2
8.2	129	128	0	211	10	0	264	211	2.9169	60445.381741751	50.975	128.82724	-45.17639	20	1835.2
7.4	129	127	0	211	10	0	239	211	2.9169	60445.381741751	50.975	128.82724	-45.18069	20	1835.2
6.3	130	128	0	211	10	0	203	211	2.9169	60445.381741751	50.975	128.82114	-45.17639	20	1835.2
6.9	126	128	0	211	10	0	221	211	2.9169	60445.381741751	50.975	128.84552	-45.17639	20	1835.2
8.6	127	128	0	211	10	0	276	211	2.9169	60445.381741751	50.975	128.83943	-45.17639	20	1835.2
7.6	127	127	0	211	10	0	245	211	2.9169	60445.381741751	50.975	128.83943	-45.18069	20	1835.2
12.6	128	128	0	217	10	0	404	217	2.9998	60445.381742711	50.975	128.83333	-45.17639	20	1752.2
11.2	128	127	0	217	10	0	359	217	2.9998	60445.381742711	50.975	128.83333	-45.18069	20	1752.2
11.4	129	128	0	217	10	0	367	217	2.9998	60445.381742711	50.975	128.82724	-45.17639	20	1752.2
10.2	129	127	0	217	10	0	329	217	2.9998	60445.381742711	50.975	128.82724	-45.18069	20	1752.2
8.8	130	128	0	217	10	0	282	217	2.9998	60445.381742711	50.975	128.82114	-45.17639	20	1752.2
7.9	130	127	0	217	10	0	255	217	2.9998	60445.381742711	50.975	128.82114	-45.18068	20	1752.2
6.1	125	128	0	217	10	0	195	217	2.9998	60445.381742711	50.975	128.85162	-45.17639	20	1752.2
9.2	126	128	0	217	10	0	295	217	2.9998	60445.381742711	50.975	128.84552	-45.17639	20	1752.2
7.9	126	127	0	217	10	0	253	217	2.9998	60445.381742711	50.975	128.84552	-45.18068	20	1752.2
11.7	127	128	0	217	10	0	376	217	2.9998	60445.381742711	50.975	128.83943	-45.17639	20	1752.2
10.3	127	127	0	217	10	0	330	217	2.9998	60445.381742711	50.975	128.83943	-45.18069	20	1752.2
14.8	128	128	0	230	10	0	477	230	3.1795	60445.381744791	50.975	128.83333	-45.17639	20	1572.5
13.1	128	127	0	230	10	0	422	230	3.1795	60445.381744791	50.975	128.83333	-45.18069	20	1572.5
13.4	129	128	0	230	10	0	432	230	3.1795	60445.381744791	50.975	128.82724	-45.17639	20	1572.5
12.0	129	127	0	230	10	0	385	230	3.1795	60445.381744791	50.975	128.82724	-45.18069	20	1572.5
10.3	130	128	0	230	10	0	330	230	3.1795	60445.381744791	50.975	128.82114	-45.17639	20	1572.5
9.2	130	127	0	230	10	0	297	230	3.1795	60445.381744791	50.975	128.82114	-45.18068	20	1572.5
6.7	131	128	0	230	10	0	215	230	3.1795	60445.381744791	50.975	128.81505	-45.17639	20	1572.5
6.1	131	127	0	230	10	0	195	230	3.1795	60445.381744791	50.975	128.81505	-45.18068	20	1572.5
7.1	125	128	0	230	10	0	229	230	3.1795	60445.381744791	50.975	128.85162	-45.17639	20	1572.5
10.8	126	128	0	230	10	0	347	230	3.1795	60445.381744791	50.975	128.84552	-45.17639	20	1572.5
9.4	126	127	0	230	10	0	301	230	3.1795	60445.381744791	50.975	128.84552	-45.18068	20	1572.5
13.8	127	128	0	230	10	0	443	230	3.1795	60445.381744791	50.975	128.83943	-45.17639	20	1572.5
12.1	127	127	0	230	10	0	390	230	3.1795	60445.381744791	50.975	128.83943	-45.18069	20	1572.5
11.3	128	128	1	237	10	0	362	237	3.2763	60445.381745911	50.975	128.83333	-45.17639	20	1475.7
10.1	128	127	1	237	10	0	324	237	3.2763	60445.381745911	50.975	128.83333	-45.18069	20	1475.7
10.0	129	128	0	237	10	0	323	237	3.2763	60445.381745911	50.975	128.82724	-45.17639	20	1475.7
9.0	129	127	1	237	10	0	290	237	3.2763	60445.381745911	50.975	128.82724	-45.18069	20	1475.7
7.7	130	128	0	237	10	0	247	237	3.2763	60445.381745911	50.975	128.82114	-45.17639	20	1475.7
6.9	130	127	0	237	10	0	221	237	3.2763	60445.381745911	50.975	128.82114	-45.18068	20	1475.7
8.5	126	128	1	237	10	0	274	237	3.2763	60445.381745911	50.975	128.84552	-45.17639	20	1475.7
7.5	126	127	1	237	10	0	240	237	3.2763	60445.381745911	50.975	128.84552	-45.18068	20	1475.7
10.7	127	128	1	237	10	0	343	237	3.2763	60445.381745911	50.975	128.83943	-45.17639	20	1475.7
9.5	127	127	1	237	10	0	305	237	3.2763	60445.381745911	50.975	128.83943	-45.18069	20	1475.7
11.8	128	128	0	243	10	0	380	243	3.3592	60445.381746871	50.975	128.83333	-45.17639	20	1392.8
10.6	128	127	0	243	10	0	340	243	3.3592	60445.381746871	50.975	128.83333	-45.18069	20	1392.8
10.6	129	128	0	243	10	0	341	243	3.3592	60445.381746871	50.975	128.82724	-45.17639	20	1392.8
9.6	129	127	0	243	10	0	308	243	3.3592	60445.381746871	50.975	128.82724	-45.18069	20	1392.8
8.0	130	128	0	243	10	0	256	243	3.3592	60445.381746871	50.975	128.82114	-45.17639	20	1392.8
7.3	130	127	0	243	10	0	235	243	3.3592	60445.381746871	50.975	128.82114	-45.18068	20	1392.8
8.7	126	128	0	243	10	0	279	243	3.3592	60445.381746871	50.975	128.84552	-45.17639	20	1392.8
7.6	126	127	0	243	10	0	245	243	3.3592	60445.381746871	50.975	128.84552	-45.18068	20	1392.8
11.0	127	128	0	243	10	0	355	243	3.3592	60445.381746871	50.975	128.83943	-45.17639	20	1392.8
9.8	127	127	0	243	10	0	316	243	3.3592	60445.381746871	50.975	128.83943	-45.18069	20	1392.8
8.5	128	128	1	250	10	0	272	250	3.4560	60445.381747991	50.975	128.83333	-45.17639	20	1296.0
7.5	128	127	1	250	10	0	242	250	3.4560	60445.381747991	50.975	128.83333	-45.18069	20	1296.0
7.6	129	128	1	250	10	0	246	250	3.4560	60445.381747991	50.975	128.82724	-45.17639	20	1296.0
6.8	129	127	1	250	10	0	220	250	3.4560	60445.381747991	50.975	128.82724	-45.18069	20	1296.0
6.0	126	128	1	250	10	0	194	250	3.4560	60445.381747991	50.975	128.84552	-45.17639	20	1296.0
7.8	127	128	1	250	10	0	251	250	3.4560	60445.381747991	50.975	128.83943	-45.17639	20	1296.0
6.9	127	127	1	250	10	0	222	250	3.4560	60445.381747991	50.975	128.83943	-45.18069	20	1296.0
13.8	128	128	0	4	11	0	444	4	0.0553	60445.381708631	56.072	128.83333	-45.17639	20	4696.7
12.2	128	127	0	4	11	0	392	4	0.0553	60445.381708631	56.072	128.83333	-45.18069	20	4696.7
11.9	129	128	0	4	11	0	383	4	0.0553	60445.381708631	56.072	128.82724	-45.17639	20	4696.7
10.9	129	127	0	4	11	0	350	4	0.0553	60445.381708631	56.072	128.82724	-45.18069	20	4696.7
9.4	130	128	0	4	11	0	301	4	0.0553	60445.381708631	56.072	128.82114	-45.17639	20	4696.7
8.8	130	127	0	4	11	0	283	4	0.0553	60445.381708631	56.072	128.82114	-45.18068	20	4696.7
6.6	131	128	0	4	11	0	213	4	0.0553	60445.381708631	56.072	128.81505	-45.17639	20	4696.7
6.2	131	127	0	4	11	0	200	4	0.0553	60445.381708631	56.072	128.81505	-45.18068	20	4696.7
7.0	125	129	0	4	11	0	226	4	0.0553	60445.381708631	56.072	128.85162	-45.17209	20	4696.7
9.9	126	128	0	4	11	0	320	4	0.0553	60445.381708631	56.072	128.84552	-45.17639	20	4696.7
8.2	126	127	0	4	11	0	264	4	0.0553	60445.381708631	56.072	128.84552	-45.18068	20	4696.7
13.1	127	128	0	4	11	0	420	4	0.0553	60445.381708631	56.072	128.83943	-45.17639	20	4696.7
11.3	127	127	0	4	11	0	363	4	0.0553	60445.381708631	56.072	128.83943	-45.18069	20	4696.7
8.3	128	128	0	10	11	0	267	10	0.1382	60445.381709591	56.072	128.83333	-45.17639	20	4613.8
7.5	128	127	0	10	11	0	242	10	0.1382	60445.381709591	56.072	128.83333	-45.18069	20	4613.8
7.5	129	128	0	10	11	0	241	10	0.1382	60445.381709591	56.072	128.82724	-45.17639	20	4613.8
6.8	129	127	0	10	11	0	219	10	0.1382	60445.381709591	56.072	128.82724	-45.18069	20	4613.8
6.1	126	128	0	10	11	0	195	10	0.1382	60445.381709591	56.072	128.84552	-45.17639	20	4613.8
7.7	127	128	0	10	11	0	248	10	0.1382	60445.381709591	56.072	128.83943	-45.17639	20	4613.8
7.0	127	127	0	10	11	0	224	10	0.1382	60445.381709591	56.072	128.83943	-45.18069	20	4613.8
6.2	128	128	0	17	11	0	201	17	0.2350	60445.381710711	56.072	128.83333	-45.17639	20	4517.0
8.6	128	128	1	43	11	0	276	43	0.5944	60445.381714871	56.072	128.83333	-45.17639	20	4157.6
7.7	128	127	1	43	11	0	249	43	0.5944	60445.381714871	56.072	128.83333	-45.18069	20	4157.6
7.8	129	128	1	43	11	0	250	43	0.5944	60445.381714871	56.072	128.82724	-45.17639	20	4157.6
7.1	129	127	1	43	11	0	227	43	0.5944	60445.381714871	56.072	128.82724	-45.18069	20	4157.6
6.1	126	128	1	43	11	0	196	43	0.5944	60445.381714871	56.072	128.84552	-45.17639	20	4157.6
7.9	127	128	1	43	11	0	253	43	0.5944	60445.381714871	56.072	128.83943	-45.17639	20	4157.6
7.0	127	127	1	43	11	0	226	43	0.5944	60445.381714871	56.072	128.83943	-45.18069	20	4157.6
10.4	128	128	0	49	11	0	336	49	0.6774	60445.381715831	56.072	128.83333	-45.17639	20	4074.6
9.2	128	127	0	49	11	0	297	49	0.6774	60445.381715831	56.072	128.83333	-45.18069	20	4074.6
9.4	129	128	0	49	11	0	303	49	0.6774	60445.381715831	56.072	128.82724	-45.17639	20	4074.6
8.4	129	127	0	49	11	0	270	49	0.6774	60445.381715831	56.072	128.82724	-45.18069	20	4074.6
7.1	130	128	0	49	11	0	229	49	0.6774	60445.381715831	56.072	128.82114	-45.17639	20	4074.6
6.4	130	127	0	49	11	0	207	49	0.6774	60445.381715831	56.072	128.82114	-45.18068	20	4074.6
7.6	126	128	0	49	11	0	245	49	0.6774	60445.381715831	56.072	128.84552	-45.17639	20	4074.6
6.5	126	127	0	49	11	0	209	49	0.6774	60445.381715831	56.072	128.84552	-45.18068	20	4074.6
9.7	127	128	0	49	11	0	313	49	0.6774	60445.381715831	56.072	128.83943	-45.17639	20	4074.6
8.5	127	127	0	49	11	0	273	49	0.6774	60445.381715831	56.072	128.83943	-45.18069	20	4074.6
12.3	128	128	0	62	11	0	396	62	0.8571	60445.381717911	56.072	128.83333	-45.17639	20	3894.9
11.1	128	127	0	62	11	0	357	62	0.8571	60445.381717911	56.072	128.83333	-45.18069	20	3894.9
11.0	129	128	0	62	11	0	354	62	0.8571	60445.381717911	56.072	128.82724	-45.17639	20	3894.9
10.0	129	127	0	62	11	0	323	62	0.8571	60445.381717911	56.072	128.82724	-45.18069	20	3894.9
8.1	130	128	0	62	11	0	261	62	0.8571	60445.381717911	56.072	128.82114	-45.17639	20	3894.9
7.5	130	127	0	62	11	0	241	62	0.8571	60445.381717911	56.072	128.82114	-45.18068	20	3894.9
8.7	126	128	0	62	11	0	280	62	0.8571	60445.381717911	56.072	128.84552	-45.17639	20	3894.9
7.5	126	127	0	62	11	0	242	62	0.8571	60445.381717911	56.072	128.84552	-45.18068	20	3894.9
11.4	127	128	0	62	11	0	367	62	0.8571	60445.381717911	56.072	128.83943	-45.17639	20	3894.9
10.1	127	127	0	62	11	0	326	62	0.8571	60445.381717911	56.072	128.83943	-45.18069	20	3894.9
7.0	128	128	1	82	11	0	225	82	1.1336	60445.381721111	56.072	128.83333	-45.17639	20	3618.4
6.2	128	127	1	82	11	0	198	82	1.1336	60445.381721111	56.072	128.83333	-45.18069	20	3618.4
6.2	129	128	1	82	11	0	201	82	1.1336	60445.381721111	56.072	128.82724	-45.17639	20	3618.4
6.5	127	128	1	82	11	0	210	82	1.1336	60445.381721111	56.072	128.83943	-45.17639	20	3618.4
11.8	128	128	0	88	11	0	379	88	1.2165	60445.381722071	56.072	128.83333	-45.17639	20	3535.5
10.4	128	127	0	88	11	0	336	88	1.2165	60445.381722071	56.072	128.83333	-45.18069	20	3535.5
10.5	129	128	0	88	11	0	339	88	1.2165	60445.381722071	56.072	128.82724	-45.17639	20	3535.5
9.4	129	127	0	88	11	0	303	88	1.2165	60445.381722071	56.072	128.82724	-45.18069	20	3535.5
7.9	130	128	0	88	11	0	253	88	1.2165	60445.381722071	56.072	128.82114	-45.17639	20	3535.5
7.1	130	127	0	88	11	0	229	88	1.2165	60445.381722071	56.072	128.82114	-45.18068	20	3535.5
8.6	126	128	0	88	11	0	278	88	1.2165	60445.381722071	56.072	128.84552	-45.17639	20	3535.5
7.5	126	127	0	88	11	0	240	88	1.2165	60445.381722071	56.072	128.84552	-45.18068	20	3535.5
11.0	127	128	0	88	11	0	354	88	1.2165	60445.381722071	56.072	128.83943	-45.17639	20	3535.5
9.7	127	127	0	88	11	0	311	88	1.2165	60445.381722071	56.072	128.83943	-45.18069	20	3535.5
6.8	128	128	0	101	11	0	219	101	1.3962	60445.381724151	56.072	128.83333	-45.17639	20	3355.8
6.1	128	127	0	101	11	0	196	101	1.3962	60445.381724151	56.072	128.83333	-45.18069	20	3355.8
6.0	129	128	0	101	11	0	194	101	1.3962	60445.381724151	56.072	128.82724	-45.17639	20	3355.8
6.4	127	128	0	101	11	0	207	101	1.3962	60445.381724151	56.072	128.83943	-45.17639	20	3355.8
6.5	128	128	0	114	11	0	208	114	1.5759	60445.381726231	56.072	128.83333	-45.17639	20	3176.1
13.5	128	128	0	146	11	0	433	146	2.0183	60445.381731351	56.072	128.83333	-45.17639	20	2733.7
12.1	128	127	0	146	11	0	389	146	2.0183	60445.381731351	56.072	128.83333	-45.18069	20	2733.7
12.1	129	128	0	146	11	0	388	146	2.0183	60445.381731351	56.072	128.82724	-45.17639	20	2733.7
10.9	129	127	0	146	11	0	351	146	2.0183	60445.381731351	56.072	128.82724	-45.18069	20	2733.7
9.0	130	128	0	146	11	0	291	146	2.0183	60445.381731351	56.072	128.82114	-45.17639	20	2733.7
8.2	130	127	0	146	11	0	265	146	2.0183	60445.381731351	56.072	128.82114	-45.18068	20	2733.7
6.4	125	128	0	146	11	0	205	146	2.0183	60445.381731351	56.072	128.85162	-45.17639	20	2733.7
9.7	126	128	0	146	11	0	313	146	2.0183	60445.381731351	56.072	128.84552	-45.17639	20	2733.7
8.6	126	127	0	146	11	0	277	146	2.0183	60445.381731351	56.072	128.84552	-45.18068	20	2733.7
12.5	127	128	0	146	11	0	403	146	2.0183	60445.381731351	56.072	128.83943	-45.17639	20	2733.7
11.2	127	127	0	146	11	0	361	146	2.0183	60445.381731351	56.072	128.83943	-45.18069	20	2733.7
15.4	128	128	0	159	11	0	497	159	2.1980	60445.381733431	56.072	128.83333	-45.17639	20	2554.0
14.0	128	127	0	159	11	0	450	159	2.1980	60445.381733431	56.072	128.83333	-45.18069	20	2554.0
13.8	129	128	0	159	11	0	445	159	2.1980	60445.381733431	56.072	128.82724	-45.17639	20	2554.0
12.6	129	127	0	159	11	0	404	159	2.1980	60445.381733431	56.072	128.82724	-45.18069	20	2554.0
10.3	130	128	0	159	11	0	331	159	2.1980	60445.381733431	56.072	128.82114	-45.17639	20	2554.0
9.4	130	127	0	159	11	0	301	159	2.1980	60445.381733431	56.072	128.82114	-45.18068	20	2554.0
6.4	131	128	0	159	11	0	206	159	2.1980	60445.381733431	56.072	128.81505	-45.17639	20	2554.0
7.4	125	128	0	159	11	0	237	159	2.1980	60445.381733431	56.072	128.85162	-45.17639	20	2554.0
6.3	125	127	0	159	11	0	203	159	2.1980	60445.381733431	56.072	128.85162	-45.18068	20	2554.0
11.2	126	128	0	159	11	0	361	159	2.1980	60445.381733431	56.072	128.84552	-45.17639	20	2554.0
9.9	126	127	0	159	11	0	320	159	2.1980	60445.381733431	56.072	128.84552	-45.18068	20	2554.0
14.4	127	128	0	159	11	0	463	159	2.1980	60445.381733431	56.072	128.83943	-45.17639	20	2554.0
13.0	127	127	0	159	11	0	417	159	2.1980	60445.381733431	56.072	128.83943	-45.18069	20	2554.0
11.2	128	128	1	166	11	0	359	166	2.2948	60445.381734551	56.072	128.83333	-45.17639	20	2457.2
9.9	128	127	1	166	11	0	319	166	2.2948	60445.381734551	56.072	128.83333	-45.18069	20	2457.2
