# SNR	upix	vpix	boxc_width	time	dm	iblk
3.1	63	108	1		1	1	0
4.1	65	108	1		1	1	0
4.1	210	109	1		1	1	0
3.1	240	109	0		1	1	0
4.3	66	109	1		1	1	0
4.3	211	110	1		1	1	0
3.7	63	110	1		1	1	0
4.3	65	110	1		1	1	0
4.1	212	111	1		1	1	0
3.6	62	111	1		1	1	0
4.1	64	111	1		1	1	0
3.4	213	112	1		1	1	0
3.8	63	112	1		1	1	0
3.6	65	112	1		1	1	0
3.2	218	113	0		1	1	0
3.5	62	113	0		1	1	0
3.7	64	113	0		1	1	0
3.2	142	114	0		0	1	0
3.6	219	114	0		1	1	0
3.6	63	114	0		1	1	0
3.4	65	114	0		1	1	0
4.0	218	115	0		1	1	0
3.5	64	115	0		1	1	0
4.1	219	116	0		1	1	0
3.2	65	116	0		1	1	0
3.8	220	117	0		1	1	0
3.1	66	117	0		1	1	0
4.1	120	117	0		1	1	0
3.6	219	118	0		1	1	0
5.3	119	118	0		1	1	0
3.5	220	119	0		1	1	0
5.3	120	119	0		1	1	0
3.3	221	120	0		1	1	0
5.3	119	120	0		1	1	0
4.2	118	121	0		1	1	0
3.4	119	122	0		1	1	0
3.8	129	123	0		0	1	0
3.8	127	123	0		0	1	0
5.4	128	124	0		0	1	0
3.2	2	124	0		1	1	0
5.0	126	124	0		0	1	0
7.0	129	125	0		0	1	0
3.8	3	125	0		1	1	0
7.2	127	125	0		0	1	0
9.3	128	126	0		0	1	0
3.8	2	126	0		1	1	0
8.0	126	126	0		0	1	0
10.2	129	127	0		0	1	0
3.3	3	127	0		1	1	0
10.3	127	127	0		0	1	0
