# target_slot, uvidx, shift_flag, upix, vpix
4 1828 0 97 161
5 868 0 100 161
5 1738 0 100 161
6 976 0 101 161
7 2446 0 102 161
7 2896 0 102 161
8 2025 0 103 161
9 329 0 106 161
9 748 0 106 161
10 29 0 116 161
11 4687 0 121 161
11 5071 0 121 161
12 30 0 123 161
13 4253 0 133 161
13 4426 0 133 161
14 4429 0 139 161
14 5120 0 139 161
15 764 0 143 161
15 1515 0 143 161
15 5266 1 -1 -1
0 4065 0 145 161
0 4456 0 145 161
1 4286 0 63 162
2 3512 0 64 162
2 4129 0 64 162
3 3471 0 65 162
4 273 0 78 162
5 200 0 79 162
6 4835 0 82 162
6 5073 0 82 162
7 3407 0 90 162
7 4101 0 90 162
8 3525 0 91 162
9 3809 0 92 162
9 3911 0 92 162
10 3446 0 93 162
11 1782 0 95 162
11 2152 0 95 162
12 1543 0 96 162
13 1506 0 99 162
14 1453 0 100 162
15 3181 0 101 162
15 3768 0 101 162
15 5266 1 -1 -1
0 2596 0 102 162
1 749 0 105 162
1 1639 0 105 162
2 1184 0 106 162
3 1081 0 115 162
4 703 0 116 162
5 531 0 123 162
5 696 0 123 162
6 4777 0 133 162
6 5131 0 133 162
7 1331 0 143 162
7 2463 0 143 162
8 4628 0 145 162
9 5019 0 146 162
9 5121 0 146 162
10 5002 0 61 163
11 4130 0 62 163
11 4732 0 62 163
12 3995 0 63 163
13 383 0 77 163
13 883 0 77 163
14 382 0 78 163
15 3944 0 89 163
15 4779 1 89 163
0 4183 0 90 163
1 4305 0 91 163
1 4523 0 91 163
2 4069 0 92 163
3 2184 0 94 163
3 3102 0 94 163
4 2151 0 95 163
5 2287 0 98 163
6 1817 0 99 163
6 2052 0 99 163
7 3219 0 101 163
8 338 0 102 163
9 1492 0 104 163
10 1467 0 105 163
11 929 0 115 163
11 1421 0 115 163
12 974 0 122 163
12 1503 0 122 163
13 1121 0 123 163
14 146 0 129 163
15 2462 0 143 163
15 5266 1 -1 -1
0 1963 0 144 163
1 4654 0 60 164
1 5081 0 60 164
2 4561 0 61 164
3 993 0 75 164
4 744 0 76 164
5 4444 0 88 164
5 5230 0 88 164
6 4922 0 89 164
7 4703 0 90 164
7 5135 0 90 164
8 4744 0 91 164
9 2761 0 93 164
10 2760 0 94 164
11 3139 0 97 164
12 2143 0 98 164
12 2787 0 98 164
13 3861 0 100 164
14 163 0 101 164
14 3676 0 101 164
14 4380 0 101 164
15 337 1 102 164
0 1852 0 104 164
0 1971 0 104 164
1 1362 0 115 164
1 2360 0 115 164
2 1341 0 122 164
2 2501 0 122 164
3 63 0 129 164
3 1144 0 129 164
4 292 0 140 164
5 2299 0 144 164
5 2625 0 144 164
6 594 0 160 164
7 454 0 161 164
8 493 0 162 164
9 348 0 163 164
10 1413 0 74 165
11 1589 0 75 165
12 5231 0 87 165
13 3383 0 92 165
14 3015 0 93 165
14 3527 0 93 165
15 2622 0 97 165
15 3624 0 97 165
15 5266 1 -1 -1
0 4549 0 99 165
1 1050 0 100 165
1 4175 0 100 165
1 4805 0 100 165
2 532 0 101 165
2 835 0 101 165
3 2173 0 103 165
3 2714 0 103 165
4 2533 0 104 165
5 2100 0 114 165
6 2137 0 115 165
7 1961 0 122 165
8 272 0 127 165
9 688 0 129 165
10 58 0 140 165
11 2872 0 144 165
12 2947 0 145 165
12 3413 0 145 165
13 86 0 161 165
14 548 0 162 165
15 136 0 163 165
15 5266 1 -1 -1
0 420 0 164 165
0 1275 0 164 165
1 2335 0 72 166
2 1552 0 73 166
2 2300 0 73 166
3 1871 0 74 166
4 4034 0 91 166
5 3382 0 92 166
5 4349 0 92 166
6 3256 0 96 166
7 3715 0 97 166
8 4594 0 99 166
8 5116 0 99 166
9 783 0 100 166
9 1647 0 100 166
10 2921 0 102 166
10 3661 0 102 166
11 2750 0 103 166
12 2391 0 114 166
12 2619 0 114 166
13 2285 0 122 166
13 2677 0 122 166
14 55 0 127 166
15 967 0 129 166
15 1441 0 129 166
15 5266 1 -1 -1
0 524 0 140 166
0 719 0 140 166
1 1252 0 141 166
2 3242 0 145 166
2 4262 0 145 166
3 495 0 162 166
3 740 0 162 166
4 790 0 164 166
5 1057 0 165 166
6 325 0 56 167
7 468 0 57 167
8 2115 0 71 167
8 3156 0 71 167
9 2156 0 72 167
10 4393 0 90 167
10 4751 0 90 167
11 3929 0 91 167
12 3895 0 95 167
13 3716 0 96 167
13 4252 0 96 167
14 1355 0 99 167
15 1897 1 100 167
0 3233 0 102 167
1 2721 0 114 167
1 3439 0 114 167
2 2645 0 122 167
2 3576 0 122 167
3 500 0 127 167
3 716 0 127 167
4 1351 0 129 167
4 2484 0 129 167
5 769 0 141 167
5 1686 0 141 167
6 3948 0 145 167
7 3980 0 146 167
8 376 0 162 167
9 739 0 163 167
9 1746 0 163 167
10 874 0 165 167
10 1742 0 165 167
11 1741 0 166 167
12 359 0 54 168
13 242 0 55 168
14 564 0 56 168
15 3022 0 69 168
15 5266 1 -1 -1
0 2671 0 70 168
1 3064 0 71 168
2 4780 0 89 168
2 5262 0 89 168
3 4491 0 90 168
4 396 0 91 168
5 438 0 92 168
6 4595 0 94 168
7 4143 0 95 168
7 4849 0 95 168
8 2139 0 98 168
9 1733 0 99 168
9 2363 0 99 168
10 3662 0 101 168
10 3871 0 101 168
11 3795 0 102 168
12 3284 0 113 168
12 4373 0 113 168
13 3618 0 114 168
14 3236 0 122 168
15 743 0 127 168
15 1751 1 127 168
0 1970 0 129 168
1 1344 0 141 168
2 4355 0 146 168
2 4431 0 146 168
3 174 0 162 168
4 425 0 163 168
4 1913 0 163 168
5 1358 0 164 168
6 168 0 165 168
7 544 0 166 168
7 1396 0 166 168
8 1779 0 167 168
9 1071 0 52 169
10 891 0 53 169
11 608 0 54 169
11 1139 0 54 169
12 3385 0 68 169
13 2835 0 69 169
13 3738 0 69 169
14 5206 0 89 169
15 472 0 90 169
15 5266 1 -1 -1
0 122 0 91 169
1 5226 0 93 169
2 4517 0 94 169
2 5225 0 94 169
3 3049 0 97 169
4 2011 0 98 169
4 3179 0 98 169
5 4620 0 100 169
6 4056 0 101 169
6 4908 0 101 169
7 3851 0 113 169
8 3970 0 121 169
9 3710 0 122 169
9 4094 0 122 169
10 1343 0 127 169
11 2216 0 129 169
11 2748 0 129 169
12 308 0 134 169
13 1685 0 141 169
13 2024 0 141 169
14 4671 0 146 169
14 5037 0 146 169
15 424 0 163 169
15 907 1 163 169
0 1212 0 164 169
0 1780 0 164 169
1 1827 0 165 169
1 2089 0 165 169
2 102 0 166 169
2 1269 0 166 169
3 1200 0 167 169
3 1864 0 167 169
3 2033 0 167 169
4 2406 0 168 169
5 1795 0 50 170
6 920 0 51 170
6 1841 0 51 170
7 1070 0 52 170
8 4266 0 66 170
9 3313 0 67 170
10 3637 0 68 170
11 1143 0 89 170
12 514 0 90 170
12 804 0 90 170
13 2607 0 97 170
14 4468 0 100 170
14 5080 0 100 170
15 249 0 113 170
15 4210 0 113 170
15 4469 1 113 170
0 4095 0 121 170
0 4516 0 121 170
1 120 0 125 170
2 1588 0 127 170
2 2090 0 127 170
3 2615 0 129 170
3 3790 0 129 170
4 85 0 134 170
5 455 0 137 170
6 2535 0 141 170
7 2008 0 142 170
7 3086 0 142 170
8 700 0 164 170
9 2293 0 165 170
10 2111 0 166 170
10 3149 0 166 170
11 708 0 167 170
12 2087 0 168 170
12 3011 0 168 170
13 3145 0 169 170
14 1842 0 48 171
15 1524 1 49 171
0 1631 0 50 171
1 4015 0 65 171
2 3961 0 66 171
3 1886 0 88 171
4 733 0 89 171
4 1884 0 89 171
5 3092 0 96 171
5 3320 0 96 171
6 3091 0 97 171
7 4542 0 112 171
7 5091 0 112 171
8 74 0 113 171
9 4484 0 121 171
9 5108 0 121 171
10 70 0 125 171
11 1975 0 127 171
12 3253 0 129 171
13 260 0 133 171
14 453 0 134 171
14 818 0 134 171
15 88 0 137 171
15 5266 1 -1 -1
0 2617 0 142 171
1 1281 0 165 171
1 1365 0 165 171
2 2868 0 166 171
3 2791 0 167 171
4 871 0 168 171
4 1614 0 168 171
5 2623 0 169 171
6 3144 0 170 171
7 2166 0 47 172
8 1598 0 48 172
8 2522 0 48 172
9 4978 0 63 172
10 4508 0 64 172
11 4267 0 65 172
11 4896 0 65 172
12 1350 0 88 172
13 3546 0 95 172
13 4249 0 95 172
14 3442 0 96 172
15 474 0 113 172
15 806 1 113 172
0 717 0 125 172
1 2612 0 127 172
2 3429 0 129 172
2 3992 0 129 172
3 93 0 133 172
4 556 0 134 172
4 713 0 134 172
5 313 0 137 172
5 989 0 137 172
6 2852 0 142 172
6 3374 0 142 172
7 296 0 159 172
8 413 0 165 172
8 1829 0 165 172
9 1511 0 166 172
9 2371 0 166 172
10 2827 0 167 172
10 3813 0 167 172
11 1903 0 168 172
11 3490 0 168 172
12 1375 0 169 172
13 3055 0 170 172
13 3306 0 170 172
14 2209 0 45 173
15 2167 0 46 173
15 5266 1 -1 -1
0 5182 0 62 173
1 4557 0 63 173
1 5234 0 63 173
2 610 0 67 173
3 1529 0 87 173
3 2277 0 87 173
4 1885 0 88 173
5 4297 0 94 173
6 3878 0 95 173
7 807 0 112 173
8 1072 0 113 173
9 746 0 125 173
9 1798 0 125 173
10 2736 0 127 173
10 3494 0 127 173
11 3889 0 129 173
11 4877 0 129 173
12 587 0 133 173
13 95 0 134 173
13 545 0 134 173
13 840 0 134 173
13 1277 0 134 173
13 1377 0 134 173
14 627 0 137 173
14 730 0 137 173
15 412 0 142 173
15 3704 0 142 173
15 5266 1 -1 -1
0 3283 0 143 173
1 487 0 159 173
2 158 0 160 173
3 131 0 165 173
4 536 0 166 173
4 2330 0 166 173
5 2113 0 167 173
6 3336 0 168 173
7 1820 0 169 173
7 3556 0 169 173
8 1819 0 170 173
8 2084 0 170 173
9 3305 0 171 173
9 4219 0 171 173
10 2913 0 43 174
11 2804 0 44 174
12 2478 0 45 174
13 361 0 66 174
14 285 0 67 174
15 2021 1 86 174
0 2428 0 87 174
1 4296 0 94 174
1 4473 0 94 174
2 1248 0 112 174
2 1383 0 112 174
3 1369 0 125 174
4 3262 0 127 174
5 4446 0 129 174
6 117 0 134 174
6 710 0 134 174
6 1127 0 134 174
6 1408 0 134 174
6 2455 0 134 174
7 101 0 137 174
7 1023 0 137 174
7 1510 0 137 174
8 100 0 142 174
9 3860 0 143 174
10 409 0 160 174
10 1084 0 160 174
11 1048 0 161 174
12 298 0 166 174
12 1016 0 166 174
13 2231 0 167 174
13 3191 0 167 174
14 2870 0 168 174
15 3812 0 169 174
15 3926 1 169 174
0 2401 0 170 174
0 4256 0 170 174
1 2053 0 171 174
2 3865 0 172 174
3 3163 0 41 175
3 3651 0 41 175
4 2768 0 42 175
5 3078 0 43 175
6 243 0 65 175
6 1235 0 65 175
7 437 0 66 175
8 2481 0 85 175
8 2746 0 85 175
9 2345 0 86 175
10 4661 0 93 175
10 5109 0 93 175
11 4887 0 94 175
12 1382 0 112 175
12 2488 0 112 175
13 1883 0 124 175
13 2314 0 124 175
14 1490 0 125 175
15 3587 0 127 175
15 3917 1 127 175
0 4767 0 129 175
0 5070 0 129 175
1 732 0 134 175
1 1203 0 134 175
1 1406 0 134 175
1 1995 0 134 175
2 111 0 137 175
2 1268 0 137 175
2 1618 0 137 175
3 1587 0 138 175
4 257 0 142 175
4 1015 0 142 175
5 4133 0 143 175
5 4565 0 143 175
6 721 0 161 175
7 1265 0 166 175
8 737 0 167 175
9 2735 0 168 175
10 2979 0 169 175
11 4073 0 170 175
11 4709 0 170 175
12 2544 0 171 175
12 3008 0 171 175
12 4972 0 171 175
13 2729 0 172 175
13 4343 0 172 175
14 4387 0 173 175
14 4475 0 173 175
15 3652 0 39 176
15 5266 1 -1 -1
0 3420 0 40 176
1 3602 0 41 176
2 1109 0 63 176
3 827 0 64 176
4 1234 0 65 176
5 2747 0 84 176
6 2962 0 85 176
7 2022 0 111 176
8 2487 0 112 176
9 1987 0 124 176
10 3950 0 127 176
10 4754 0 127 176
11 796 0 134 176
11 1376 0 134 176
11 1749 0 134 176
11 2149 0 134 176
11 3190 0 134 176
12 2978 0 135 176
13 1056 0 137 176
14 870 0 138 176
14 1783 0 138 176
14 2061 0 138 176
15 814 0 142 176
15 5266 1 -1 -1
0 1158 0 143 176
0 4883 0 143 176
1 4513 0 144 176
1 5245 0 144 176
2 1120 0 162 176
2 1470 0 162 176
3 1123 0 167 176
4 1122 0 168 176
4 1577 0 168 176
5 3104 0 169 176
5 3362 0 169 176
6 3730 0 170 176
7 4451 0 171 176
8 2933 0 172 176
9 2932 0 173 176
9 3628 0 173 176
9 4968 0 173 176
10 4598 0 174 176
10 5140 0 174 176
11 4321 0 37 177
12 3749 0 38 177
12 4085 0 38 177
13 3535 0 39 177
14 1036 0 62 177
14 1846 0 62 177
15 964 1 63 177
0 3426 0 83 177
1 3122 0 84 177
1 3536 0 84 177
2 212 0 109 177
3 2068 0 111 177
3 2991 0 111 177
4 2245 0 124 177
4 2845 0 124 177
5 4454 0 127 177
6 1379 0 134 177
6 2002 0 134 177
7 2654 0 135 177
8 786 0 138 177
8 1862 0 138 177
8 2005 0 138 177
9 935 0 143 177
9 1649 0 143 177
10 5193 0 144 177
11 1612 0 162 177
12 1573 0 163 177
13 1651 0 168 177
14 1576 0 169 177
15 3311 0 170 177
15 4312 1 170 177
0 5154 0 172 177
1 3520 0 173 177
2 3445 0 174 177
3 4022 0 36 178
4 4086 0 37 178
5 1466 0 61 178
6 1763 0 62 178
7 3608 0 82 178
7 4283 0 82 178
8 3425 0 83 178
9 108 0 109 178
10 2643 0 111 178
11 2628 0 124 178
12 4820 0 127 178
12 5039 0 127 178
13 1461 0 134 178
13 2032 0 134 178
13 2460 0 134 178
13 3143 0 134 178
14 2411 0 135 178
14 2902 0 135 178
14 3450 0 135 178
15 1394 0 138 178
15 2554 0 138 178
15 2656 0 138 178
15 5266 1 -1 -1
0 1387 0 143 178
1 1815 0 163 178
1 2105 0 163 178
2 2499 0 164 178
3 1650 0 169 178
3 2397 0 169 178
4 2322 0 170 178
5 3883 0 171 178
6 3486 0 174 178
6 4384 0 174 178
7 4068 0 175 178
8 4724 0 34 179
9 4645 0 35 179
10 4990 0 36 179
11 1882 0 59 179
11 2479 0 59 179
12 1440 0 60 179
13 4123 0 81 179
14 3965 0 82 179
15 924 1 108 179
0 399 0 109 179
1 2847 0 110 179
1 3511 0 110 179
2 3169 0 111 179
3 2989 0 124 179
3 3372 0 124 179
4 428 0 132 179
5 2651 0 134 179
6 1996 0 135 179
6 3278 0 135 179
7 1424 0 138 179
7 2508 0 138 179
7 2686 0 138 179
7 3780 0 138 179
8 1575 0 143 179
8 2256 0 143 179
9 1999 0 164 179
10 2050 0 170 179
11 2445 0 171 179
11 4257 0 171 179
12 4311 0 172 179
12 4608 0 172 179
13 4008 0 175 179
14 4147 0 176 179
15 5055 0 32 180
15 5266 1 -1 -1
0 4614 0 33 180
1 4941 0 34 180
2 2276 0 58 180
3 2212 0 59 180
4 4832 0 80 180
5 4165 0 81 180
5 4766 0 81 180
6 747 0 108 180
7 3272 0 110 180
8 3270 0 124 180
9 118 0 132 180
10 2731 0 134 180
10 3684 0 134 180
11 2155 0 135 180
11 2944 0 135 180
11 3689 0 135 180
11 3947 0 135 180
12 2013 0 138 180
12 3558 0 138 180
13 3454 0 139 180
14 2444 0 143 180
15 2080 1 144 180
0 613 0 155 180
1 2540 0 164 180
1 3047 0 164 180
2 2782 0 165 180
3 2365 0 171 180
3 2785 0 171 180
4 4818 0 172 180
5 4580 0 173 180
6 4575 0 176 180
7 4808 0 177 180
8 2213 0 57 181
8 3079 0 57 181
9 2343 0 58 181
10 4947 0 79 181
11 4495 0 80 181
12 968 0 108 181
12 1636 0 108 181
13 4326 0 109 181
14 3570 0 110 181
14 4055 0 110 181
15 3751 0 124 181
15 3901 1 124 181
0 157 0 128 181
1 141 0 132 181
1 1170 0 132 181
2 3683 0 134 181
3 2639 0 135 181
3 3333 0 135 181
3 3946 0 135 181
3 4890 0 135 181
4 2326 0 138 181
5 2260 0 139 181
5 3141 0 139 181
5 3361 0 139 181
5 4223 0 139 181
6 2255 0 144 181
6 2895 0 144 181
7 328 0 155 181
8 401 0 156 181
9 2755 0 165 181
10 3001 0 166 181
11 3180 0 171 181
12 2667 0 172 181
13 5030 0 173 181
13 5168 0 173 181
14 4574 0 177 181
14 5258 0 177 181
15 5202 1 178 181
0 3034 0 55 182
1 2744 0 56 182
2 558 0 69 182
3 597 0 70 182
4 4946 0 79 182
4 5068 0 79 182
5 1414 0 107 182
6 1887 0 108 182
7 3890 0 109 182
7 5001 0 109 182
8 3963 0 124 182
8 4831 0 124 182
9 130 0 128 182
10 763 0 132 182
11 2829 0 135 182
11 3448 0 135 182
11 3529 0 135 182
11 4148 0 135 182
11 4478 0 135 182
12 2648 0 139 182
12 3899 0 139 182
13 2647 0 144 182
14 123 0 156 182
15 3285 1 166 182
0 3053 0 172 182
1 3353 0 173 182
2 2988 0 54 183
2 3701 0 54 183
3 2884 0 55 183
4 559 0 68 183
5 199 0 69 183
6 1530 0 107 183
6 2347 0 107 183
7 4482 0 109 183
8 4467 0 124 183
9 446 0 128 183
9 934 0 128 183
10 742 0 132 183
11 3280 0 135 183
11 3897 0 135 183
11 4668 0 135 183
11 5153 0 135 183
12 2728 0 139 183
12 3718 0 139 183
12 4188 0 139 183
12 4607 0 139 183
13 2930 0 144 183
13 3807 0 144 183
14 3517 0 145 183
15 518 0 156 183
15 1114 0 156 183
15 5266 1 -1 -1
0 1005 0 157 183
1 3766 0 166 183
2 3352 0 167 183
2 4334 0 167 183
3 3519 0 173 183
4 3518 0 174 183
5 3370 0 53 184
6 3654 0 54 184
7 459 0 67 184
8 235 0 68 184
9 2315 0 106 184
10 2172 0 107 184
11 5079 0 108 184
12 4537 0 109 184
13 4685 0 124 184
13 5064 0 124 184
14 780 0 128 184
15 1215 0 132 184
15 1436 0 132 184
15 5266 1 -1 -1
0 3493 0 135 184
0 4075 0 135 184
0 4255 0 135 184
0 4577 0 135 184
1 3302 0 139 184
1 4492 0 139 184
2 3300 0 145 184
3 767 0 157 184
4 4060 0 167 184
5 4141 0 168 184
6 3714 0 174 184
6 4064 0 174 184
7 4217 0 175 184
8 3789 0 51 185
8 4281 0 51 185
9 3371 0 52 185
10 1098 0 66 185
11 560 0 67 185
11 991 0 67 185
12 2126 0 106 185
12 3037 0 106 185
13 933 0 128 185
13 1732 0 128 185
14 1412 0 132 185
15 3886 0 135 185
15 4489 1 135 185
0 3356 0 139 185
0 4302 0 139 185
0 4926 0 139 185
0 5209 0 139 185
1 5265 0 140 185
2 3547 0 145 185
2 4063 0 145 185
3 1041 0 157 185
4 1247 0 158 185
4 1604 0 158 185
5 4030 0 168 185
5 4774 0 168 185
6 3939 0 175 185
6 5018 0 175 185
7 4962 0 176 185
8 4120 0 50 186
9 4051 0 51 186
10 1024 0 65 186
11 950 0 66 186
12 2674 0 106 186
13 458 0 117 186
14 430 0 118 186
15 1422 0 128 186
15 5266 1 -1 -1
0 1709 0 132 186
0 2461 0 132 186
1 2233 0 133 186
2 4261 0 135 186
2 4784 0 135 186
2 4967 0 135 186
2 5139 0 135 186
3 4753 0 136 186
4 4146 0 139 186
5 4067 0 140 186
6 566 0 144 186
7 3938 0 145 186
8 4300 0 146 186
9 1416 0 158 186
10 4483 0 169 186
11 289 0 172 186
12 4503 0 176 186
13 4235 0 49 187
13 4726 0 49 187
14 4198 0 50 187
15 1663 0 64 187
15 5266 1 -1 -1
0 992 0 65 187
1 2811 0 105 187
1 3755 0 105 187
2 3083 0 106 187
3 142 0 117 187
4 1450 0 128 187
4 2539 0 128 187
5 2038 0 133 187
6 4479 0 136 187
7 4066 0 140 187
7 4742 0 140 187
8 145 0 144 187
9 4338 0 146 187
9 4548 0 146 187
10 1766 0 158 187
11 1680 0 159 187
11 2386 0 159 187
12 4803 0 169 187
13 4959 0 170 187
13 5103 0 170 187
14 520 0 172 187
15 248 1 173 187
0 4961 0 176 187
1 4627 0 177 187
1 5115 0 177 187
2 570 0 179 187
3 4874 0 47 188
4 4587 0 48 188
5 1622 0 63 188
6 1621 0 64 188
7 3317 0 105 188
8 233 0 117 188
8 1129 0 117 188
9 2045 0 128 188
10 2232 0 133 188
10 2946 0 133 188
11 4929 0 136 188
11 5033 0 136 188
12 4505 0 140 188
13 179 0 144 188
14 4502 0 146 188
15 2040 1 159 188
0 363 0 173 188
1 519 0 174 188
1 1146 0 174 188
2 286 0 179 188
3 515 0 180 188
4 5060 0 46 189
5 4727 0 47 189
6 1623 0 62 189
6 2465 0 62 189
7 1712 0 63 189
8 3756 0 104 189
9 3347 0 105 189
10 797 0 117 189
11 2044 0 128 189
12 2670 0 133 189
13 4741 0 140 189
13 5126 0 140 189
14 511 0 144 189
15 565 0 145 189
15 963 1 145 189
0 4960 0 146 189
0 5114 0 146 189
1 2432 0 159 189
2 2129 0 160 189
3 896 0 174 189
4 1183 0 175 189
5 185 0 180 189
6 2197 0 61 190
7 2378 0 62 190
8 3919 0 104 190
9 822 0 117 190
10 2443 0 128 190
10 2781 0 128 190
11 2764 0 133 190
11 3690 0 133 190
12 800 0 145 190
13 2693 0 160 190
14 805 0 175 190
15 398 0 181 190
15 1002 1 181 190
0 2114 0 60 191
1 2416 0 61 191
2 3954 0 104 191
2 4949 0 104 191
3 1097 0 117 191
3 1551 0 117 191
4 2697 0 128 191
5 3323 0 133 191
6 850 0 145 191
6 1880 0 145 191
7 3128 0 160 191
8 2749 0 161 191
9 1182 0 175 191
10 1181 0 176 191
10 1564 0 176 191
11 1241 0 181 191
12 855 0 182 191
13 2516 0 59 192
13 2796 0 59 192
14 2466 0 60 192
15 4729 0 103 192
15 5266 1 -1 -1
0 4768 0 104 192
1 1478 0 116 192
2 1830 0 117 192
3 2928 0 128 192
3 3545 0 128 192
4 3312 0 133 192
5 1486 0 145 192
6 1844 0 146 192
7 3038 0 161 192
7 3432 0 161 192
8 1681 0 176 192
9 1638 0 177 192
10 1113 0 182 192
11 966 0 183 192
12 2737 0 58 193
13 3107 0 59 193
14 4512 0 103 193
15 1516 0 116 193
15 2464 0 116 193
15 5266 1 -1 -1
0 3329 0 128 193
1 3932 0 133 193
2 1464 0 146 193
3 395 0 154 193
4 611 0 155 193
5 3793 0 161 193
6 3348 0 162 193
7 1532 0 177 193
8 2486 0 178 193
9 1240 0 183 193
9 1720 0 183 193
10 1635 0 184 193
11 2875 0 57 194
11 3590 0 57 194
12 5072 0 103 194
13 2063 0 116 194
14 3400 0 128 194
14 4295 0 128 194
15 3931 0 133 194
15 4975 1 133 194
0 1674 0 146 194
0 2275 0 146 194
1 210 0 155 194
2 3510 0 162 194
2 4168 0 162 194
3 2067 0 178 194
4 1602 0 184 194
5 1765 0 185 194
6 3736 0 55 195
7 3364 0 56 195
8 394 0 113 195
9 2062 0 116 195
10 3936 0 128 195
11 4531 0 133 195
12 2065 0 146 195
13 209 0 155 195
14 3933 0 163 195
15 2532 1 178 195
0 2099 0 179 195
1 1601 0 185 195
1 2483 0 185 195
2 2430 0 186 195
3 3737 0 54 196
4 3384 0 55 196
5 206 0 113 196
6 2377 0 116 196
6 2833 0 116 196
7 4005 0 128 196
7 4916 0 128 196
8 4530 0 133 196
9 2274 0 146 196
10 2342 0 147 196
11 397 0 148 196
12 513 0 155 196
12 1237 0 155 196
13 965 0 156 196
14 4089 0 163 196
14 4837 0 163 196
15 4999 0 164 196
15 5266 1 -1 -1
0 2387 0 179 196
0 3168 0 179 196
1 2920 0 180 196
2 2096 0 186 196
3 4225 0 53 197
4 4014 0 54 197
5 205 0 113 197
6 3063 0 115 197
7 2832 0 116 197
8 4544 0 128 197
9 4895 0 133 197
9 5036 0 133 197
10 2712 0 147 197
11 326 0 148 197
12 569 0 149 197
13 852 0 156 197
14 4536 0 164 197
15 2812 1 180 197
0 3085 0 181 197
1 2095 0 187 197
2 4226 0 52 198
3 4042 0 53 198
4 1232 0 112 198
5 469 0 113 198
5 1032 0 113 198
6 2765 0 115 198
6 3734 0 115 198
7 4543 0 128 198
8 2711 0 147 198
9 211 0 149 198
10 921 0 156 198
11 1179 0 157 198
12 4590 0 164 198
13 5219 0 165 198
14 2774 0 181 198
14 3757 0 181 198
15 2482 0 187 198
15 5266 1 -1 -1
0 2529 0 188 198
0 2810 0 188 198
1 4821 0 51 199
2 4358 0 52 199
2 4716 0 52 199
3 849 0 112 199
4 3341 0 115 199
5 5011 0 128 199
5 5102 0 128 199
6 2959 0 147 199
6 3567 0 147 199
7 439 0 149 199
7 1039 0 149 199
8 1236 0 157 199
8 1489 0 157 199
9 5218 0 165 199
10 3794 0 181 199
11 3373 0 182 199
12 3036 0 188 199
13 2885 0 189 199
14 4787 0 50 200
15 4755 1 51 200
0 848 0 112 200
1 3340 0 115 200
2 3700 0 147 200
3 3421 0 148 200
4 854 0 149 200
5 1488 0 157 200
6 3612 0 182 200
7 3538 0 183 200
8 2963 0 189 200
9 3035 0 190 200
9 3754 0 190 200
10 5181 0 49 201
11 4786 0 50 201
11 5233 0 50 201
12 1140 0 112 201
12 1599 0 112 201
13 3636 0 115 201
13 4076 0 115 201
14 3368 0 148 201
15 1180 1 149 201
0 923 0 150 201
1 1797 0 157 201
2 1634 0 158 201
2 2526 0 158 201
3 3611 0 183 201
3 4237 0 183 201
4 4236 0 184 201
5 3469 0 190 201
6 3658 0 191 201
7 1485 0 112 202
8 3949 0 115 202
9 246 0 124 202
10 3787 0 148 202
10 3962 0 148 202
11 1112 0 150 202
11 1679 0 150 202
12 2094 0 158 202
13 3955 0 184 202
14 3428 0 191 202
15 3753 1 192 202
0 1632 0 111 203
1 1761 0 112 203
2 4224 0 114 203
2 4785 0 114 203
3 4264 0 115 203
4 245 0 124 203
5 427 0 147 203
6 595 0 148 203
6 3988 0 148 203
7 4322 0 149 203
8 1491 0 150 203
9 2244 0 158 203
10 2426 0 159 203
11 4128 0 185 203
11 4797 0 185 203
12 3609 0 192 203
12 4088 0 192 203
13 1843 0 111 204
13 2210 0 111 204
14 4582 0 114 204
15 244 0 124 204
15 5266 1 -1 -1
0 232 0 148 204
1 4279 0 149 204
1 4683 0 149 204
2 1678 0 150 204
3 1719 0 151 204
4 2243 0 159 204
4 3080 0 159 204
5 4879 0 185 204
6 4731 0 186 204
7 3966 0 193 204
8 2121 0 111 205
9 4556 0 114 205
10 1037 0 123 205
11 567 0 124 205
11 1178 0 124 205
12 231 0 148 205
13 4559 0 149 205
14 1764 0 151 205
14 2278 0 151 205
15 2745 1 159 205
0 4689 0 186 205
1 4878 0 187 205
2 4324 0 193 205
3 4166 0 194 205
3 4876 0 194 205
4 432 0 85 206
5 2120 0 111 206
6 4977 0 114 206
6 5038 0 114 206
7 893 0 123 206
8 378 0 148 206
8 1095 0 148 206
9 4646 0 149 206
9 5213 0 149 206
10 2125 0 151 206
11 3120 0 159 206
12 2844 0 160 206
13 5000 0 187 206
13 5078 0 187 206
14 4833 0 194 206
15 4728 0 195 206
15 5266 1 -1 -1
0 380 0 84 207
1 501 0 85 207
2 3164 0 110 207
3 2523 0 111 207
3 2843 0 111 207
4 892 0 123 207
5 990 0 148 207
6 1128 0 149 207
6 5212 0 149 207
7 2171 0 151 207
8 2528 0 152 207
9 2961 0 160 207
9 3607 0 160 207
10 4796 0 195 207
11 4795 0 196 207
12 234 0 84 208
13 2770 0 110 208
14 1110 0 123 208
14 1676 0 123 208
15 881 1 149 208
0 2429 0 152 208
0 2915 0 152 208
1 3507 0 160 208
2 3656 0 161 208
3 4907 0 196 208
3 5069 0 196 208
4 381 0 83 209
4 1216 0 83 209
5 557 0 84 209
6 2769 0 110 209
7 1527 0 123 209
8 947 0 149 209
8 1870 0 149 209
