# SNR	upix	vpix	boxc_width	time	dm	iblk
20.3	187	162	0		0	0	0
10.7	200	162	0		0	0	0
14.8	217	162	0		1	0	0
12.2	233	162	0		1	0	0
11.3	245	162	0		1	0	0
14.8	14	162	1		1	0	0
13.3	16	162	1		1	0	0
14.5	34	162	1		1	0	0
11.7	55	162	0		0	0	0
14.2	72	162	0		1	0	0
17.0	89	162	0		1	0	0
25.1	110	162	0		0	0	0
12.3	126	162	0		0	0	0
24.6	136	163	0		1	0	0
24.3	147	163	0		0	0	0
9.6	160	163	0		1	0	0
14.5	188	163	0		0	0	0
13.5	201	163	0		0	0	0
15.2	220	163	0		1	0	0
12.6	224	163	1		1	0	0
12.5	247	163	0		0	0	0
14.2	11	163	1		1	0	0
16.5	31	163	0		1	0	0
15.9	33	163	0		1	0	0
14.8	54	163	0		0	0	0
14.9	69	163	1		1	0	0
16.0	88	163	0		1	0	0
22.1	105	163	0		1	0	0
20.3	127	163	0		1	0	0
23.2	129	164	1		1	0	0
22.4	148	164	1		1	0	0
11.9	169	164	0		0	0	0
15.9	191	164	0		0	0	0
16.2	200	164	1		1	0	0
17.2	221	164	0		1	0	0
11.2	225	164	0		1	0	0
20.5	252	164	0		0	0	0
18.6	8	164	1		1	0	0
10.9	30	164	0		1	0	0
12.0	32	164	1		1	0	0
12.2	58	164	0		0	0	0
20.1	68	164	1		1	0	0
13.5	87	164	0		1	0	0
27.4	109	164	0		1	0	0
14.5	115	164	0		0	0	0
31.8	136	165	1		1	0	0
28.4	145	165	0		1	0	0
17.2	175	165	0		1	0	0
9.3	190	165	1		1	0	0
15.4	192	165	0		0	0	0
15.6	222	165	0		1	0	0
14.6	224	165	0		1	0	0
24.2	251	165	0		0	0	0
15.8	11	165	0		1	0	0
11.7	27	165	0		1	0	0
7.8	33	165	1		1	0	0
13.9	50	165	1		1	0	0
19.8	69	165	0		1	0	0
14.0	90	165	0		1	0	0
31.1	108	165	0		1	0	0
22.5	127	165	0		1	0	0
32.6	137	166	0		1	0	0
30.3	146	166	1		1	0	0
12.2	171	166	0		0	0	0
15.8	176	166	0		1	0	0
14.0	206	166	0		0	0	0
18.2	219	166	1		1	0	0
10.7	225	166	0		1	0	0
19.5	254	166	0		0	0	0
18.9	0	166	0		0	0	0
14.5	26	166	0		1	0	0
9.0	32	166	1		1	0	0
13.9	49	166	1		1	0	0
21.5	66	166	0		1	0	0
14.0	83	166	0		1	0	0
25.7	107	166	0		1	0	0
16.5	123	166	0		0	0	0
29.2	136	167	0		1	0	0
22.7	145	167	1		1	0	0
14.9	172	167	0		0	0	0
18.7	177	167	0		1	0	0
14.6	194	167	1		1	0	0
14.6	220	167	1		1	0	0
12.2	228	167	0		1	0	0
19.9	253	167	0		0	0	0
15.4	1	167	1		1	0	0
13.7	21	167	0		1	0	0
8.9	46	167	0		1	0	0
12.5	63	167	1		1	0	0
22.3	65	167	0		1	0	0
16.2	95	167	0		1	0	0
18.9	106	167	0		1	0	0
25.2	127	167	0		1	0	0
28.4	129	168	0		1	0	0
30.8	146	168	0		1	0	0
17.8	173	168	0		0	0	0
18.6	178	168	0		1	0	0
11.5	195	168	1		1	0	0
11.9	221	168	0		1	0	0
12.7	229	168	0		1	0	0
16.2	250	168	0		0	0	0
16.3	4	168	1		1	0	0
21.1	20	168	0		1	0	0
7.2	47	168	0		1	0	0
15.0	62	168	0		1	0	0
21.0	64	168	0		1	0	0
19.6	94	168	0		1	0	0
17.1	99	168	0		0	0	0
23.0	113	168	0		0	0	0
24.3	138	169	0		1	0	0
29.3	147	169	1		1	0	0
16.4	174	169	0		0	0	0
