# snr	lpix	mpix	boxc_width	time	dm	iblk	rawsn	total_sample	obstime_sec	mjd	dm_pccm3	ra_deg	dec_deg
8.4	205	139	6	101	89	226	221	57957	801.1976	60381.275823431	397.274	51.61769	-54.59558
6.0	206	139	6	101	89	226	159	57957	801.1976	60381.275823431	397.274	51.61030	-54.59554
6.9	203	138	7	111	89	226	181	57967	801.3358	60381.275825031	397.274	51.63243	-54.59998
10.8	204	138	7	110	89	226	283	57966	801.3220	60381.275824871	397.274	51.62503	-54.59993
10.9	205	138	7	110	89	226	287	57966	801.3220	60381.275824871	397.274	51.61763	-54.59988
7.6	206	139	6	110	89	226	201	57966	801.3220	60381.275824871	397.274	51.61030	-54.59554
7.7	203	138	7	114	89	226	203	57970	801.3773	60381.275825511	397.274	51.63243	-54.59998
10.3	204	138	7	113	89	226	271	57969	801.3635	60381.275825351	397.274	51.62503	-54.59993
9.8	205	138	7	113	89	226	259	57969	801.3635	60381.275825351	397.274	51.61763	-54.59988
6.5	206	139	7	113	89	226	170	57969	801.3635	60381.275825351	397.274	51.61030	-54.59554
8.4	204	138	7	120	89	226	220	57976	801.4602	60381.275826471	397.274	51.62503	-54.59993
8.2	205	138	7	120	89	226	216	57976	801.4602	60381.275826471	397.274	51.61763	-54.59988
6.7	203	138	7	103	90	226	177	57959	801.2252	60381.275823751	401.738	51.63243	-54.59998
9.2	204	138	7	103	90	226	242	57959	801.2252	60381.275823751	401.738	51.62503	-54.59993
8.3	205	139	7	103	90	226	219	57959	801.2252	60381.275823751	401.738	51.61769	-54.59558
7.0	203	138	7	111	90	226	183	57967	801.3358	60381.275825031	401.738	51.63243	-54.59998
10.4	204	138	7	110	90	226	273	57966	801.3220	60381.275824871	401.738	51.62503	-54.59993
10.7	205	138	7	110	90	226	282	57966	801.3220	60381.275824871	401.738	51.61763	-54.59988
7.4	206	138	6	110	90	226	195	57966	801.3220	60381.275824871	401.738	51.61023	-54.59984
7.6	203	138	7	114	90	226	201	57970	801.3773	60381.275825511	401.738	51.63243	-54.59998
10.1	204	138	7	115	90	226	265	57971	801.3911	60381.275825671	401.738	51.62503	-54.59993
9.9	205	138	7	112	90	226	261	57968	801.3496	60381.275825191	401.738	51.61763	-54.59988
6.8	206	139	7	112	90	226	178	57968	801.3496	60381.275825191	401.738	51.61030	-54.59554
8.5	204	138	7	120	90	226	224	57976	801.4602	60381.275826471	401.738	51.62503	-54.59993
8.4	205	138	7	120	90	226	220	57976	801.4602	60381.275826471	401.738	51.61763	-54.59988
6.0	205	139	7	128	90	226	158	57984	801.5708	60381.275827751	401.738	51.61769	-54.59558
6.8	203	138	6	102	91	226	179	57958	801.2114	60381.275823591	406.201	51.63243	-54.59998
9.0	204	138	6	102	91	226	238	57958	801.2114	60381.275823591	406.201	51.62503	-54.59993
8.0	205	139	7	103	91	226	211	57959	801.2252	60381.275823751	406.201	51.61769	-54.59558
6.9	203	138	7	111	91	226	182	57967	801.3358	60381.275825031	406.201	51.63243	-54.59998
10.6	204	138	7	111	91	226	279	57967	801.3358	60381.275825031	406.201	51.62503	-54.59993
10.8	205	138	6	110	91	226	284	57966	801.3220	60381.275824871	406.201	51.61763	-54.59988
7.3	206	139	7	111	91	226	193	57967	801.3358	60381.275825031	406.201	51.61030	-54.59554
7.7	203	138	7	115	91	226	203	57971	801.3911	60381.275825671	406.201	51.63243	-54.59998
10.3	204	138	7	114	91	226	271	57970	801.3773	60381.275825511	406.201	51.62503	-54.59993
10.0	205	138	7	112	91	226	263	57968	801.3496	60381.275825191	406.201	51.61763	-54.59988
6.7	206	139	7	112	91	226	176	57968	801.3496	60381.275825191	406.201	51.61030	-54.59554
8.6	204	138	7	120	91	226	227	57976	801.4602	60381.275826471	406.201	51.62503	-54.59993
8.5	205	138	7	121	91	226	224	57977	801.4741	60381.275826631	406.201	51.61763	-54.59988
6.2	204	138	7	128	91	226	162	57984	801.5708	60381.275827751	406.201	51.62503	-54.59993
6.3	205	139	7	128	91	226	166	57984	801.5708	60381.275827751	406.201	51.61769	-54.59558
6.4	203	138	7	103	92	226	169	57959	801.2252	60381.275823751	410.665	51.63243	-54.59998
8.8	204	138	7	103	92	226	232	57959	801.2252	60381.275823751	410.665	51.62503	-54.59993
8.1	205	139	6	103	92	226	213	57959	801.2252	60381.275823751	410.665	51.61769	-54.59558
6.7	203	138	7	106	92	226	177	57962	801.2667	60381.275824231	410.665	51.63243	-54.59998
10.2	204	138	6	111	92	226	268	57967	801.3358	60381.275825031	410.665	51.62503	-54.59993
10.4	205	138	7	111	92	226	273	57967	801.3358	60381.275825031	410.665	51.61763	-54.59988
7.1	206	138	7	111	92	226	188	57967	801.3358	60381.275825031	410.665	51.61023	-54.59984
7.7	203	138	7	115	92	226	202	57971	801.3911	60381.275825671	410.665	51.63243	-54.59998
10.8	204	138	7	112	92	226	283	57968	801.3496	60381.275825191	410.665	51.62503	-54.59993
10.4	205	138	7	112	92	226	275	57968	801.3496	60381.275825191	410.665	51.61763	-54.59988
7.1	206	139	7	113	92	226	187	57969	801.3635	60381.275825351	410.665	51.61030	-54.59554
6.1	203	138	6	120	92	226	161	57976	801.4602	60381.275826471	410.665	51.63243	-54.59998
8.8	204	138	7	120	92	226	231	57976	801.4602	60381.275826471	410.665	51.62503	-54.59993
8.4	205	138	7	120	92	226	221	57976	801.4602	60381.275826471	410.665	51.61763	-54.59988
6.4	204	138	7	128	92	226	168	57984	801.5708	60381.275827751	410.665	51.62503	-54.59993
6.2	205	138	7	128	92	226	164	57984	801.5708	60381.275827751	410.665	51.61763	-54.59988
6.2	203	138	7	103	93	226	162	57959	801.2252	60381.275823751	415.129	51.63243	-54.59998
8.6	204	138	6	103	93	226	226	57959	801.2252	60381.275823751	415.129	51.62503	-54.59993
8.2	205	139	6	103	93	226	216	57959	801.2252	60381.275823751	415.129	51.61769	-54.59558
6.6	203	138	7	106	93	226	173	57962	801.2667	60381.275824231	415.129	51.63243	-54.59998
9.9	204	138	6	111	93	226	261	57967	801.3358	60381.275825031	415.129	51.62503	-54.59993
10.3	205	138	6	111	93	226	270	57967	801.3358	60381.275825031	415.129	51.61763	-54.59988
7.1	206	139	6	111	93	226	187	57967	801.3358	60381.275825031	415.129	51.61030	-54.59554
7.9	203	138	6	116	93	226	207	57972	801.4049	60381.275825831	415.129	51.63243	-54.59998
10.6	204	138	7	112	93	226	279	57968	801.3496	60381.275825191	415.129	51.62503	-54.59993
10.6	205	138	7	112	93	226	280	57968	801.3496	60381.275825191	415.129	51.61763	-54.59988
7.3	206	139	7	112	93	226	191	57968	801.3496	60381.275825191	415.129	51.61030	-54.59554
6.3	203	138	7	120	93	226	166	57976	801.4602	60381.275826471	415.129	51.63243	-54.59998
8.9	204	138	7	120	93	226	233	57976	801.4602	60381.275826471	415.129	51.62503	-54.59993
8.2	205	138	7	121	93	226	216	57977	801.4741	60381.275826631	415.129	51.61763	-54.59988
6.4	204	138	7	128	93	226	169	57984	801.5708	60381.275827751	415.129	51.62503	-54.59993
6.4	205	138	7	128	93	226	168	57984	801.5708	60381.275827751	415.129	51.61763	-54.59988
6.7	203	138	7	103	94	226	176	57959	801.2252	60381.275823751	419.593	51.63243	-54.59998
8.4	204	138	7	103	94	226	222	57959	801.2252	60381.275823751	419.593	51.62503	-54.59993
7.7	205	139	5	103	94	226	203	57959	801.2252	60381.275823751	419.593	51.61769	-54.59558
6.1	206	139	5	103	94	226	160	57959	801.2252	60381.275823751	419.593	51.61030	-54.59554
6.8	203	138	7	107	94	226	180	57963	801.2805	60381.275824391	419.593	51.63243	-54.59998
9.5	204	138	7	108	94	226	251	57964	801.2943	60381.275824551	419.593	51.62503	-54.59993
9.5	205	138	6	111	94	226	249	57967	801.3358	60381.275825031	419.593	51.61763	-54.59988
6.2	206	138	6	111	94	226	164	57967	801.3358	60381.275825031	419.593	51.61023	-54.59984
7.9	203	138	5	116	94	226	207	57972	801.4049	60381.275825831	419.593	51.63243	-54.59998
10.4	204	138	7	113	94	226	275	57969	801.3635	60381.275825351	419.593	51.62503	-54.59993
10.3	205	138	7	113	94	226	272	57969	801.3635	60381.275825351	419.593	51.61763	-54.59988
7.3	206	139	7	114	94	226	191	57970	801.3773	60381.275825511	419.593	51.61030	-54.59554
6.9	203	138	7	120	94	226	182	57976	801.4602	60381.275826471	419.593	51.63243	-54.59998
9.5	204	138	7	120	94	226	250	57976	801.4602	60381.275826471	419.593	51.62503	-54.59993
8.6	205	138	7	120	94	226	227	57976	801.4602	60381.275826471	419.593	51.61763	-54.59988
6.3	204	138	7	128	94	226	166	57984	801.5708	60381.275827751	419.593	51.62503	-54.59993
6.4	205	138	7	128	94	226	169	57984	801.5708	60381.275827751	419.593	51.61763	-54.59988
6.5	203	138	7	103	95	226	171	57959	801.2252	60381.275823751	424.056	51.63243	-54.59998
8.1	204	138	7	103	95	226	214	57959	801.2252	60381.275823751	424.056	51.62503	-54.59993
6.9	205	139	7	103	95	226	181	57959	801.2252	60381.275823751	424.056	51.61769	-54.59558
6.4	203	138	7	108	95	226	169	57964	801.2943	60381.275824551	424.056	51.63243	-54.59998
9.2	204	138	7	110	95	226	242	57966	801.3220	60381.275824871	424.056	51.62503	-54.59993
9.2	205	138	7	110	95	226	242	57966	801.3220	60381.275824871	424.056	51.61763	-54.59988
6.2	206	139	6	107	95	226	162	57963	801.2805	60381.275824391	424.056	51.61030	-54.59554
7.6	203	138	6	117	95	226	201	57973	801.4188	60381.275825991	424.056	51.63243	-54.59998
10.5	204	138	7	114	95	226	276	57970	801.3773	60381.275825511	424.056	51.62503	-54.59993
10.3	205	138	7	114	95	226	272	57970	801.3773	60381.275825511	424.056	51.61763	-54.59988
7.3	206	139	6	115	95	226	193	57971	801.3911	60381.275825671	424.056	51.61030	-54.59554
7.4	203	138	7	120	95	226	195	57976	801.4602	60381.275826471	424.056	51.63243	-54.59998
9.9	204	138	7	120	95	226	260	57976	801.4602	60381.275826471	424.056	51.62503	-54.59993
8.9	205	138	7	121	95	226	234	57977	801.4741	60381.275826631	424.056	51.61763	-54.59988
6.9	204	138	7	128	95	226	182	57984	801.5708	60381.275827751	424.056	51.62503	-54.59993
7.0	205	138	7	128	95	226	184	57984	801.5708	60381.275827751	424.056	51.61763	-54.59988
7.1	204	138	6	103	96	226	186	57959	801.2252	60381.275823751	428.520	51.62503	-54.59993
6.2	205	139	5	103	96	226	163	57959	801.2252	60381.275823751	428.520	51.61769	-54.59558
6.2	203	138	7	110	96	226	163	57966	801.3220	60381.275824871	428.520	51.63243	-54.59998
9.2	204	138	7	111	96	226	241	57967	801.3358	60381.275825031	428.520	51.62503	-54.59993
9.1	205	138	7	111	96	226	240	57967	801.3358	60381.275825031	428.520	51.61763	-54.59988
6.1	206	139	6	105	96	226	160	57961	801.2529	60381.275824071	428.520	51.61030	-54.59554
7.7	203	138	7	115	96	226	203	57971	801.3911	60381.275825671	428.520	51.63243	-54.59998
10.8	204	138	7	115	96	226	284	57971	801.3911	60381.275825671	428.520	51.62503	-54.59993
10.8	205	138	7	116	96	226	284	57972	801.4049	60381.275825831	428.520	51.61763	-54.59988
7.7	206	139	6	116	96	226	203	57972	801.4049	60381.275825831	428.520	51.61030	-54.59554
7.9	203	138	7	120	96	226	207	57976	801.4602	60381.275826471	428.520	51.63243	-54.59998
10.7	204	138	7	120	96	226	281	57976	801.4602	60381.275826471	428.520	51.62503	-54.59993
9.6	205	138	7	120	96	226	253	57976	801.4602	60381.275826471	428.520	51.61763	-54.59988
7.2	204	138	7	128	96	226	190	57984	801.5708	60381.275827751	428.520	51.62503	-54.59993
7.1	205	138	7	128	96	226	188	57984	801.5708	60381.275827751	428.520	51.61763	-54.59988
6.5	204	138	6	103	97	226	171	57959	801.2252	60381.275823751	432.984	51.62503	-54.59993
6.5	203	138	6	110	97	226	170	57966	801.3220	60381.275824871	432.984	51.63243	-54.59998
9.3	204	138	7	111	97	226	246	57967	801.3358	60381.275825031	432.984	51.62503	-54.59993
9.0	205	138	7	111	97	226	237	57967	801.3358	60381.275825031	432.984	51.61763	-54.59988
7.2	203	138	7	116	97	226	190	57972	801.4049	60381.275825831	432.984	51.63243	-54.59998
10.5	204	138	7	116	97	226	277	57972	801.4049	60381.275825831	432.984	51.62503	-54.59993
10.9	205	138	7	117	97	226	287	57973	801.4188	60381.275825991	432.984	51.61763	-54.59988
7.7	206	139	6	116	97	226	203	57972	801.4049	60381.275825831	432.984	51.61030	-54.59554
7.2	203	138	7	121	97	226	190	57977	801.4741	60381.275826631	432.984	51.63243	-54.59998
10.1	204	138	7	122	97	226	266	57978	801.4879	60381.275826791	432.984	51.62503	-54.59993
9.1	205	138	7	122	97	226	240	57978	801.4879	60381.275826791	432.984	51.61763	-54.59988
7.8	204	138	7	128	97	226	205	57984	801.5708	60381.275827751	432.984	51.62503	-54.59993
7.5	205	138	7	128	97	226	197	57984	801.5708	60381.275827751	432.984	51.61763	-54.59988
6.3	204	138	5	103	98	226	165	57959	801.2252	60381.275823751	437.448	51.62503	-54.59993
6.3	203	138	7	111	98	226	165	57967	801.3358	60381.275825031	437.448	51.63243	-54.59998
8.9	204	138	7	111	98	226	234	57967	801.3358	60381.275825031	437.448	51.62503	-54.59993
8.7	205	138	7	111	98	226	228	57967	801.3358	60381.275825031	437.448	51.61763	-54.59988
7.2	203	138	7	116	98	226	190	57972	801.4049	60381.275825831	437.448	51.63243	-54.59998
10.6	204	138	7	117	98	226	280	57973	801.4188	60381.275825991	437.448	51.62503	-54.59993
10.8	205	138	7	117	98	226	284	57973	801.4188	60381.275825991	437.448	51.61763	-54.59988
7.9	206	139	5	116	98	226	209	57972	801.4049	60381.275825831	437.448	51.61030	-54.59554
7.5	203	138	7	122	98	226	198	57978	801.4879	60381.275826791	437.448	51.63243	-54.59998
10.6	204	138	7	122	98	226	279	57978	801.4879	60381.275826791	437.448	51.62503	-54.59993
9.5	205	138	7	122	98	226	251	57978	801.4879	60381.275826791	437.448	51.61763	-54.59988
8.0	204	138	7	128	98	226	210	57984	801.5708	60381.275827751	437.448	51.62503	-54.59993
7.6	205	138	7	128	98	226	199	57984	801.5708	60381.275827751	437.448	51.61763	-54.59988
8.3	204	138	6	111	99	226	219	57967	801.3358	60381.275825031	441.911	51.62503	-54.59993
8.0	205	138	6	111	99	226	211	57967	801.3358	60381.275825031	441.911	51.61763	-54.59988
6.0	206	139	7	108	99	226	158	57964	801.2943	60381.275824551	441.911	51.61030	-54.59554
6.8	203	138	7	118	99	226	180	57974	801.4326	60381.275826151	441.911	51.63243	-54.59998
10.6	204	138	7	118	99	226	278	57974	801.4326	60381.275826151	441.911	51.62503	-54.59993
10.8	205	138	7	118	99	226	284	57974	801.4326	60381.275826151	441.911	51.61763	-54.59988
8.1	206	139	4	116	99	226	213	57972	801.4049	60381.275825831	441.911	51.61030	-54.59554
7.3	203	138	7	122	99	226	192	57978	801.4879	60381.275826791	441.911	51.63243	-54.59998
10.5	204	138	7	122	99	226	277	57978	801.4879	60381.275826791	441.911	51.62503	-54.59993
9.8	205	138	7	122	99	226	258	57978	801.4879	60381.275826791	441.911	51.61763	-54.59988
6.5	206	138	7	120	99	226	172	57976	801.4602	60381.275826471	441.911	51.61023	-54.59984
8.1	204	138	7	128	99	226	214	57984	801.5708	60381.275827751	441.911	51.62503	-54.59993
7.7	205	138	7	128	99	226	202	57984	801.5708	60381.275827751	441.911	51.61763	-54.59988
8.5	204	138	6	111	100	226	223	57967	801.3358	60381.275825031	446.375	51.62503	-54.59993
8.1	205	139	6	111	100	226	213	57967	801.3358	60381.275825031	446.375	51.61769	-54.59558
7.3	203	138	7	117	100	226	192	57973	801.4188	60381.275825991	446.375	51.63243	-54.59998
10.8	204	138	7	117	100	226	283	57973	801.4188	60381.275825991	446.375	51.62503	-54.59993
10.6	205	138	6	118	100	226	278	57974	801.4326	60381.275826151	446.375	51.61763	-54.59988
7.9	206	139	6	118	100	226	207	57974	801.4326	60381.275826151	446.375	51.61030	-54.59554
7.3	203	138	7	123	100	226	191	57979	801.5017	60381.275826951	446.375	51.63243	-54.59998
10.6	204	138	7	123	100	226	278	57979	801.5017	60381.275826951	446.375	51.62503	-54.59993
9.8	205	138	7	120	100	226	257	57976	801.4602	60381.275826471	446.375	51.61763	-54.59988
6.7	206	138	7	120	100	226	176	57976	801.4602	60381.275826471	446.375	51.61023	-54.59984
8.1	204	138	7	128	100	226	214	57984	801.5708	60381.275827751	446.375	51.62503	-54.59993
7.7	205	138	7	128	100	226	204	57984	801.5708	60381.275827751	446.375	51.61763	-54.59988
6.0	203	138	7	108	101	226	159	57964	801.2943	60381.275824551	450.839	51.63243	-54.59998
8.2	204	138	7	108	101	226	215	57964	801.2943	60381.275824551	450.839	51.62503	-54.59993
7.9	205	139	6	111	101	226	208	57967	801.3358	60381.275825031	450.839	51.61769	-54.59558
6.8	203	138	7	117	101	226	178	57973	801.4188	60381.275825991	450.839	51.63243	-54.59998
10.4	204	138	7	119	101	226	273	57975	801.4464	60381.275826311	450.839	51.62503	-54.59993
10.6	205	138	7	119	101	226	278	57975	801.4464	60381.275826311	450.839	51.61763	-54.59988
7.9	206	139	5	118	101	226	208	57974	801.4326	60381.275826151	450.839	51.61030	-54.59554
7.3	203	138	7	124	101	226	192	57980	801.5155	60381.275827111	450.839	51.63243	-54.59998
10.2	204	138	7	124	101	226	268	57980	801.5155	60381.275827111	450.839	51.62503	-54.59993
10.0	205	138	7	120	101	226	264	57976	801.4602	60381.275826471	450.839	51.61763	-54.59988
7.0	206	138	7	120	101	226	185	57976	801.4602	60381.275826471	450.839	51.61023	-54.59984
8.4	204	138	7	128	101	226	220	57984	801.5708	60381.275827751	450.839	51.62503	-54.59993
8.1	205	138	7	128	101	226	214	57984	801.5708	60381.275827751	450.839	51.61763	-54.59988
6.1	203	138	7	109	102	226	160	57965	801.3082	60381.275824711	455.303	51.63243	-54.59998
7.8	204	138	7	109	102	226	205	57965	801.3082	60381.275824711	455.303	51.62503	-54.59993
7.5	205	139	7	110	102	226	198	57966	801.3220	60381.275824871	455.303	51.61769	-54.59558
6.3	203	138	7	119	102	226	165	57975	801.4464	60381.275826311	455.303	51.63243	-54.59998
10.0	204	138	7	119	102	226	262	57975	801.4464	60381.275826311	455.303	51.62503	-54.59993
10.3	205	138	7	119	102	226	271	57975	801.4464	60381.275826311	455.303	51.61763	-54.59988
7.7	206	139	5	119	102	226	203	57975	801.4464	60381.275826311	455.303	51.61030	-54.59554
6.8	203	138	6	120	102	226	180	57976	801.4602	60381.275826471	455.303	51.63243	-54.59998
10.2	204	138	6	120	102	226	268	57976	801.4602	60381.275826471	455.303	51.62503	-54.59993
10.2	205	138	7	121	102	226	268	57977	801.4741	60381.275826631	455.303	51.61763	-54.59988
7.3	206	139	6	120	102	226	192	57976	801.4602	60381.275826471	455.303	51.61030	-54.59554
6.6	203	138	6	128	102	226	173	57984	801.5708	60381.275827751	455.303	51.63243	-54.59998
8.8	204	138	7	128	102	226	231	57984	801.5708	60381.275827751	455.303	51.62503	-54.59993
8.2	205	138	7	128	102	226	215	57984	801.5708	60381.275827751	455.303	51.61763	-54.59988
7.7	204	138	7	110	103	226	202	57966	801.3220	60381.275824871	459.766	51.62503	-54.59993
7.1	205	139	7	110	103	226	188	57966	801.3220	60381.275824871	459.766	51.61769	-54.59558
9.6	204	138	7	119	103	226	252	57975	801.4464	60381.275826311	459.766	51.62503	-54.59993
10.0	205	138	7	119	103	226	262	57975	801.4464	60381.275826311	459.766	51.61763	-54.59988
7.1	206	139	7	119	103	226	187	57975	801.4464	60381.275826311	459.766	51.61030	-54.59554
6.9	203	138	7	126	103	226	181	57982	801.5432	60381.275827431	459.766	51.63243	-54.59998
10.4	204	138	7	122	103	226	273	57978	801.4879	60381.275826791	459.766	51.62503	-54.59993
10.3	205	138	7	122	103	226	271	57978	801.4879	60381.275826791	459.766	51.61763	-54.59988
7.1	206	139	5	120	103	226	187	57976	801.4602	60381.275826471	459.766	51.61030	-54.59554
6.4	203	138	7	128	103	226	169	57984	801.5708	60381.275827751	459.766	51.63243	-54.59998
9.0	204	138	7	128	103	226	238	57984	801.5708	60381.275827751	459.766	51.62503	-54.59993
8.2	205	138	7	128	103	226	217	57984	801.5708	60381.275827751	459.766	51.61763	-54.59988
7.6	204	138	7	111	104	226	200	57967	801.3358	60381.275825031	464.230	51.62503	-54.59993
7.0	205	138	7	111	104	226	183	57967	801.3358	60381.275825031	464.230	51.61763	-54.59988
8.5	204	138	6	119	104	226	224	57975	801.4464	60381.275826311	464.230	51.62503	-54.59993
9.0	205	138	7	118	104	226	238	57974	801.4326	60381.275826151	464.230	51.61763	-54.59988
6.8	206	139	7	119	104	226	179	57975	801.4464	60381.275826311	464.230	51.61030	-54.59554
7.2	203	138	7	127	104	226	190	57983	801.5570	60381.275827591	464.230	51.63243	-54.59998
10.3	204	138	7	122	104	226	270	57978	801.4879	60381.275826791	464.230	51.62503	-54.59993
10.1	205	138	7	123	104	226	267	57979	801.5017	60381.275826951	464.230	51.61763	-54.59988
7.2	206	139	5	121	104	226	189	57977	801.4741	60381.275826631	464.230	51.61030	-54.59554
6.7	203	138	7	128	104	226	177	57984	801.5708	60381.275827751	464.230	51.63243	-54.59998
9.2	204	138	7	128	104	226	243	57984	801.5708	60381.275827751	464.230	51.62503	-54.59993
8.2	205	138	7	129	104	226	215	57985	801.5847	60381.275827911	464.230	51.61763	-54.59988
6.0	203	138	7	110	105	226	158	57966	801.3220	60381.275824871	468.694	51.63243	-54.59998
7.6	204	138	7	111	105	226	201	57967	801.3358	60381.275825031	468.694	51.62503	-54.59993
6.8	205	138	7	111	105	226	180	57967	801.3358	60381.275825031	468.694	51.61763	-54.59988
8.6	204	138	6	119	105	226	227	57975	801.4464	60381.275826311	468.694	51.62503	-54.59993
9.0	205	138	7	118	105	226	236	57974	801.4326	60381.275826151	468.694	51.61763	-54.59988
6.8	206	139	7	119	105	226	178	57975	801.4464	60381.275826311	468.694	51.61030	-54.59554
7.1	203	138	7	127	105	226	186	57983	801.5570	60381.275827591	468.694	51.63243	-54.59998
9.8	204	138	7	123	105	226	257	57979	801.5017	60381.275826951	468.694	51.62503	-54.59993
9.8	205	138	6	122	105	226	257	57978	801.4879	60381.275826791	468.694	51.61763	-54.59988
6.9	206	139	6	122	105	226	181	57978	801.4879	60381.275826791	468.694	51.61030	-54.59554
6.6	203	138	7	129	105	226	175	57985	801.5847	60381.275827911	468.694	51.63243	-54.59998
9.2	204	138	7	130	105	226	242	57986	801.5984	60381.275828071	468.694	51.62503	-54.59993
8.3	205	138	7	132	105	226	219	57988	801.6261	60381.275828391	468.694	51.61763	-54.59988
6.0	204	138	7	136	105	226	159	57992	801.6814	60381.275829031	468.694	51.62503	-54.59993
6.2	205	139	7	136	105	226	162	57992	801.6814	60381.275829031	468.694	51.61769	-54.59558
6.9	204	138	7	111	106	226	182	57967	801.3358	60381.275825031	473.158	51.62503	-54.59993
6.1	205	139	6	111	106	226	161	57967	801.3358	60381.275825031	473.158	51.61769	-54.59558
8.1	204	138	7	119	106	226	214	57975	801.4464	60381.275826311	473.158	51.62503	-54.59993
8.8	205	138	7	119	106	226	231	57975	801.4464	60381.275826311	473.158	51.61763	-54.59988
6.6	206	139	7	119	106	226	174	57975	801.4464	60381.275826311	473.158	51.61030	-54.59554
6.7	203	138	6	127	106	226	177	57983	801.5570	60381.275827591	473.158	51.63243	-54.59998
9.9	204	138	7	124	106	226	260	57980	801.5155	60381.275827111	473.158	51.62503	-54.59993
9.6	205	138	7	124	106	226	254	57980	801.5155	60381.275827111	473.158	51.61763	-54.59988
7.0	206	139	6	120	106	226	185	57976	801.4602	60381.275826471	473.158	51.61030	-54.59554
7.1	203	138	7	128	106	226	187	57984	801.5708	60381.275827751	473.158	51.63243	-54.59998
9.8	204	138	7	128	106	226	258	57984	801.5708	60381.275827751	473.158	51.62503	-54.59993
8.5	205	138	7	128	106	226	225	57984	801.5708	60381.275827751	473.158	51.61763	-54.59988
6.0	205	139	7	137	106	226	159	57993	801.6953	60381.275829191	473.158	51.61769	-54.59558
6.5	204	138	6	111	107	226	171	57967	801.3358	60381.275825031	477.621	51.62503	-54.59993
7.7	204	138	7	119	107	226	202	57975	801.4464	60381.275826311	477.621	51.62503	-54.59993
8.4	205	138	7	119	107	226	221	57975	801.4464	60381.275826311	477.621	51.61763	-54.59988
6.2	206	139	7	119	107	226	164	57975	801.4464	60381.275826311	477.621	51.61030	-54.59554
6.5	203	138	7	125	107	226	172	57981	801.5294	60381.275827271	477.621	51.63243	-54.59998
9.6	204	138	7	126	107	226	254	57982	801.5432	60381.275827431	477.621	51.62503	-54.59993
9.4	205	138	7	123	107	226	248	57979	801.5017	60381.275826951	477.621	51.61763	-54.59988
7.0	206	139	7	121	107	226	183	57977	801.4741	60381.275826631	477.621	51.61030	-54.59554
7.4	203	138	6	130	107	226	194	57986	801.5984	60381.275828071	477.621	51.63243	-54.59998
9.8	204	138	7	130	107	226	257	57986	801.5984	60381.275828071	477.621	51.62503	-54.59993
8.7	205	138	7	128	107	226	228	57984	801.5708	60381.275827751	477.621	51.61763	-54.59988
6.3	204	138	7	136	107	226	165	57992	801.6814	60381.275829031	477.621	51.62503	-54.59993
6.2	204	138	6	111	108	226	162	57967	801.3358	60381.275825031	482.085	51.62503	-54.59993
7.4	204	138	7	119	108	226	194	57975	801.4464	60381.275826311	482.085	51.62503	-54.59993
8.1	205	138	7	119	108	226	212	57975	801.4464	60381.275826311	482.085	51.61763	-54.59988
6.0	206	139	7	119	108	226	159	57975	801.4464	60381.275826311	482.085	51.61030	-54.59554
6.5	203	138	7	127	108	226	172	57983	801.5570	60381.275827591	482.085	51.63243	-54.59998
9.9	204	138	7	126	108	226	260	57982	801.5432	60381.275827431	482.085	51.62503	-54.59993
9.3	205	138	7	123	108	226	245	57979	801.5017	60381.275826951	482.085	51.61763	-54.59988
6.8	206	139	7	121	108	226	180	57977	801.4741	60381.275826631	482.085	51.61030	-54.59554
7.4	203	138	7	131	108	226	196	57987	801.6123	60381.275828231	482.085	51.63243	-54.59998
10.0	204	138	7	130	108	226	262	57986	801.5984	60381.275828071	482.085	51.62503	-54.59993
8.9	205	138	7	128	108	226	234	57984	801.5708	60381.275827751	482.085	51.61763	-54.59988
6.6	204	138	7	136	108	226	175	57992	801.6814	60381.275829031	482.085	51.62503	-54.59993
6.2	205	138	7	136	108	226	163	57992	801.6814	60381.275829031	482.085	51.61763	-54.59988
6.1	204	138	5	111	109	226	161	57967	801.3358	60381.275825031	486.549	51.62503	-54.59993
7.3	204	138	7	119	109	226	193	57975	801.4464	60381.275826311	486.549	51.62503	-54.59993
7.8	205	138	7	119	109	226	205	57975	801.4464	60381.275826311	486.549	51.61763	-54.59988
6.5	203	138	7	127	109	226	172	57983	801.5570	60381.275827591	486.549	51.63243	-54.59998
9.8	204	138	7	127	109	226	258	57983	801.5570	60381.275827591	486.549	51.62503	-54.59993
9.5	205	138	7	124	109	226	250	57980	801.5155	60381.275827111	486.549	51.61763	-54.59988
7.0	206	139	7	121	109	226	185	57977	801.4741	60381.275826631	486.549	51.61030	-54.59554
7.6	203	138	7	132	109	226	200	57988	801.6261	60381.275828391	486.549	51.63243	-54.59998
9.7	204	138	7	131	109	226	255	57987	801.6123	60381.275828231	486.549	51.62503	-54.59993
9.0	205	138	7	128	109	226	236	57984	801.5708	60381.275827751	486.549	51.61763	-54.59988
6.9	204	138	7	136	109	226	181	57992	801.6814	60381.275829031	486.549	51.62503	-54.59993
6.3	205	138	7	136	109	226	167	57992	801.6814	60381.275829031	486.549	51.61763	-54.59988
6.8	204	138	7	115	110	226	180	57971	801.3911	60381.275825671	491.013	51.62503	-54.59993
7.3	205	138	7	119	110	226	193	57975	801.4464	60381.275826311	491.013	51.61763	-54.59988
