# snr	lpix	mpix	boxc_width	time	dm	iblk	rawsn	total_sample	obstime_sec	mjd	dm_pccm3	ra_deg	dec_deg
12.6	 10	 25	3	134	80	9	393	2438	33.7029	60424.608263911	307.783	193.36885	-64.38684
11.3	 11	 25	3	134	80	9	354	2438	33.7029	60424.608263911	307.783	193.35890	-64.38695
6.2	 12	 26	3	134	80	9	194	2438	33.7029	60424.608263911	307.783	193.34879	-64.38278
6.1	  9	 25	5	136	80	9	190	2440	33.7306	60424.608264231	307.783	193.37880	-64.38673
9.4	 10	 25	5	136	80	9	294	2440	33.7306	60424.608264231	307.783	193.36885	-64.38684
8.6	 11	 25	5	136	80	9	269	2440	33.7306	60424.608264231	307.783	193.35890	-64.38695
6.3	 11	 26	1	162	80	9	196	2466	34.0900	60424.608268391	307.783	193.35872	-64.38268
6.5	  9	 25	2	78	81	9	202	2382	32.9288	60424.608254951	311.630	193.37880	-64.38673
10.4	 10	 25	2	78	81	9	325	2382	32.9288	60424.608254951	311.630	193.36885	-64.38684
10.0	 11	 26	2	78	81	9	312	2382	32.9288	60424.608254951	311.630	193.35872	-64.38268
6.5	 12	 26	3	78	81	9	203	2382	32.9288	60424.608254951	311.630	193.34879	-64.38278
8.1	 10	 25	4	80	81	9	253	2384	32.9564	60424.608255271	311.630	193.36885	-64.38684
7.7	 11	 26	4	80	81	9	242	2384	32.9564	60424.608255271	311.630	193.35872	-64.38268
7.3	  9	 26	3	106	81	9	229	2410	33.3158	60424.608259431	311.630	193.37860	-64.38246
10.0	 10	 26	3	107	81	9	314	2411	33.3297	60424.608259591	311.630	193.36867	-64.38257
9.4	 11	 26	2	106	81	9	294	2410	33.3158	60424.608259431	311.630	193.35872	-64.38268
6.3	 10	 26	7	112	81	9	196	2416	33.3988	60424.608260391	311.630	193.36867	-64.38257
7.2	  9	 25	3	135	81	9	226	2439	33.7167	60424.608264071	311.630	193.37880	-64.38673
11.2	 10	 25	3	134	81	9	352	2438	33.7029	60424.608263911	311.630	193.36885	-64.38684
10.1	 11	 25	3	134	81	9	316	2438	33.7029	60424.608263911	311.630	193.35890	-64.38695
6.2	  9	 25	5	136	81	9	193	2440	33.7306	60424.608264231	311.630	193.37880	-64.38673
9.7	 10	 25	5	136	81	9	305	2440	33.7306	60424.608264231	311.630	193.36885	-64.38684
8.7	 11	 25	5	136	81	9	273	2440	33.7306	60424.608264231	311.630	193.35890	-64.38695
8.1	 10	 25	3	79	82	9	253	2383	32.9426	60424.608255111	315.477	193.36885	-64.38684
8.2	 11	 26	3	79	82	9	257	2383	32.9426	60424.608255111	315.477	193.35872	-64.38268
6.0	 12	 26	4	79	82	9	188	2383	32.9426	60424.608255111	315.477	193.34879	-64.38278
7.6	 10	 26	4	80	82	9	238	2384	32.9564	60424.608255271	315.477	193.36867	-64.38257
7.5	 11	 26	5	80	82	9	236	2384	32.9564	60424.608255271	315.477	193.35872	-64.38268
6.7	  9	 26	4	107	82	9	210	2411	33.3297	60424.608259591	315.477	193.37860	-64.38246
9.1	 10	 26	3	107	82	9	286	2411	33.3297	60424.608259591	315.477	193.36867	-64.38257
8.1	 11	 26	3	107	82	9	253	2411	33.3297	60424.608259591	315.477	193.35872	-64.38268
6.3	 10	 26	7	112	82	9	196	2416	33.3988	60424.608260391	315.477	193.36867	-64.38257
6.6	  9	 25	4	135	82	9	206	2439	33.7167	60424.608264071	315.477	193.37880	-64.38673
9.8	 10	 25	4	135	82	9	306	2439	33.7167	60424.608264071	315.477	193.36885	-64.38684
8.4	 11	 25	4	135	82	9	263	2439	33.7167	60424.608264071	315.477	193.35890	-64.38695
6.5	  9	 25	5	136	82	9	203	2440	33.7306	60424.608264231	315.477	193.37880	-64.38673
9.7	 10	 25	5	136	82	9	303	2440	33.7306	60424.608264231	315.477	193.36885	-64.38684
8.3	 11	 25	5	136	82	9	259	2440	33.7306	60424.608264231	315.477	193.35890	-64.38695
6.8	 10	 25	3	79	83	9	214	2383	32.9426	60424.608255111	319.325	193.36885	-64.38684
7.3	 11	 25	4	79	83	9	230	2383	32.9426	60424.608255111	319.325	193.35890	-64.38695
7.7	 10	 26	4	80	83	9	240	2384	32.9564	60424.608255271	319.325	193.36867	-64.38257
7.8	 11	 26	5	80	83	9	245	2384	32.9564	60424.608255271	319.325	193.35872	-64.38268
6.1	  9	 26	5	108	83	9	191	2412	33.3435	60424.608259751	319.325	193.37860	-64.38246
8.8	 10	 26	5	108	83	9	275	2412	33.3435	60424.608259751	319.325	193.36867	-64.38257
7.9	 11	 26	5	108	83	9	247	2412	33.3435	60424.608259751	319.325	193.35872	-64.38268
6.3	 10	 26	7	112	83	9	198	2416	33.3988	60424.608260391	319.325	193.36867	-64.38257
6.1	  9	 25	4	135	83	9	191	2439	33.7167	60424.608264071	319.325	193.37880	-64.38673
8.7	 10	 25	4	135	83	9	272	2439	33.7167	60424.608264071	319.325	193.36885	-64.38684
7.3	 11	 25	4	135	83	9	229	2439	33.7167	60424.608264071	319.325	193.35890	-64.38695
6.2	  9	 25	5	136	83	9	195	2440	33.7306	60424.608264231	319.325	193.37880	-64.38673
9.5	 10	 25	5	136	83	9	296	2440	33.7306	60424.608264231	319.325	193.36885	-64.38684
8.0	 11	 25	5	136	83	9	249	2440	33.7306	60424.608264231	319.325	193.35890	-64.38695
6.2	 11	 25	4	79	84	9	193	2383	32.9426	60424.608255111	323.172	193.35890	-64.38695
7.0	 10	 25	7	82	84	9	220	2386	32.9841	60424.608255591	323.172	193.36885	-64.38684
6.7	 11	 26	6	81	84	9	210	2385	32.9702	60424.608255431	323.172	193.35872	-64.38268
7.9	 10	 26	6	110	84	9	247	2414	33.3711	60424.608260071	323.172	193.36867	-64.38257
7.0	 11	 26	6	110	84	9	220	2414	33.3711	60424.608260071	323.172	193.35872	-64.38268
6.3	 10	 26	7	112	84	9	196	2416	33.3988	60424.608260391	323.172	193.36867	-64.38257
7.4	 10	 25	4	135	84	9	232	2439	33.7167	60424.608264071	323.172	193.36885	-64.38684
6.3	 11	 25	4	135	84	9	196	2439	33.7167	60424.608264071	323.172	193.35890	-64.38695
8.0	 10	 25	6	137	84	9	252	2441	33.7444	60424.608264391	323.172	193.36885	-64.38684
6.8	 11	 25	6	137	84	9	214	2441	33.7444	60424.608264391	323.172	193.35890	-64.38695
6.2	 10	 25	4	79	85	9	194	2383	32.9426	60424.608255111	327.019	193.36885	-64.38684
6.6	 11	 25	4	79	85	9	207	2383	32.9426	60424.608255111	327.019	193.35890	-64.38695
6.9	 10	 25	5	80	85	9	217	2384	32.9564	60424.608255271	327.019	193.36885	-64.38684
7.2	 11	 25	5	80	85	9	225	2384	32.9564	60424.608255271	327.019	193.35890	-64.38695
7.3	 10	 26	6	110	85	9	229	2414	33.3711	60424.608260071	327.019	193.36867	-64.38257
6.6	 11	 26	6	110	85	9	206	2414	33.3711	60424.608260071	327.019	193.35872	-64.38268
6.2	 10	 26	7	112	85	9	195	2416	33.3988	60424.608260391	327.019	193.36867	-64.38257
7.8	 10	 25	4	135	85	9	243	2439	33.7167	60424.608264071	327.019	193.36885	-64.38684
6.6	 11	 25	4	135	85	9	208	2439	33.7167	60424.608264071	327.019	193.35890	-64.38695
7.9	 10	 25	5	136	85	9	247	2440	33.7306	60424.608264231	327.019	193.36885	-64.38684
6.5	 11	 25	5	136	85	9	205	2440	33.7306	60424.608264231	327.019	193.35890	-64.38695
6.0	 10	 25	5	81	86	9	188	2385	32.9702	60424.608255431	330.867	193.36885	-64.38684
6.1	 11	 26	7	81	86	9	192	2385	32.9702	60424.608255431	330.867	193.35872	-64.38268
6.8	 10	 26	6	111	86	9	212	2415	33.3850	60424.608260231	330.867	193.36867	-64.38257
6.8	 10	 26	7	112	86	9	213	2416	33.3988	60424.608260391	330.867	193.36867	-64.38257
6.3	 10	 25	3	135	86	9	198	2439	33.7167	60424.608264071	330.867	193.36885	-64.38684
6.9	 10	 25	5	136	86	9	216	2440	33.7306	60424.608264231	330.867	193.36885	-64.38684
6.1	 11	 25	5	136	86	9	192	2440	33.7306	60424.608264231	330.867	193.35890	-64.38695
6.7	 10	 26	7	112	87	9	211	2416	33.3988	60424.608260391	334.714	193.36867	-64.38257
6.0	 10	 25	3	135	87	9	188	2439	33.7167	60424.608264071	334.714	193.36885	-64.38684
7.1	 10	 25	4	136	87	9	223	2440	33.7306	60424.608264231	334.714	193.36885	-64.38684
6.6	 11	 25	5	136	87	9	208	2440	33.7306	60424.608264231	334.714	193.35890	-64.38695
6.2	 11	 26	7	82	88	9	193	2386	32.9841	60424.608255591	338.561	193.35872	-64.38268
6.8	 10	 25	5	137	88	9	214	2441	33.7444	60424.608264391	338.561	193.36885	-64.38684
6.1	 11	 25	5	137	88	9	190	2441	33.7444	60424.608264391	338.561	193.35890	-64.38695
6.5	 10	 25	5	137	89	9	202	2441	33.7444	60424.608264391	342.408	193.36885	-64.38684
6.0	 10	 25	6	137	91	9	189	2441	33.7444	60424.608264391	350.103	193.36885	-64.38684
6.1	201	222	1	216	141	9	190	2520	34.8365	60424.608277031	542.467	191.49150	-63.54453
6.0	 22	104	6	108	161	9	189	2412	33.3435	60424.608259751	619.413	193.23647	-64.04987
6.1	 82	 69	5	173	199	9	191	2477	34.2420	60424.608270151	765.610	192.64961	-64.20404
6.0	 57	128	3	192	203	9	189	2496	34.5047	60424.608273191	780.999	192.89008	-63.94963
6.4	137	246	0	190	221	9	200	2494	34.4771	60424.608272871	850.250	192.10910	-63.44313
6.1	161	129	2	3	226	9	191	2307	31.8920	60424.608242951	869.487	191.87242	-63.94712
6.2	146	 77	7	44	241	9	193	2348	32.4588	60424.608249511	927.196	192.01781	-64.17059
6.2	230	232	5	138	249	9	195	2442	33.7582	60424.608264551	957.974	191.21352	-63.49905
6.0	231	 14	3	207	257	9	188	2511	34.7121	60424.608275591	988.753	191.17020	-64.43534
6.4	 10	 25	7	95	60	10	199	2655	36.7027	60424.608298631	230.837	193.36882	-64.38684
6.1	 10	 25	7	96	60	10	192	2656	36.7165	60424.608298791	230.837	193.36882	-64.38684
6.5	 10	 25	5	94	61	10	203	2654	36.6889	60424.608298471	234.684	193.36882	-64.38684
6.5	 10	 25	7	96	61	10	203	2656	36.7165	60424.608298791	234.684	193.36882	-64.38684
6.3	 10	 25	5	95	62	10	196	2655	36.7027	60424.608298631	238.532	193.36882	-64.38684
7.0	 10	 25	7	97	62	10	220	2657	36.7304	60424.608298951	238.532	193.36882	-64.38684
7.0	 10	 25	3	94	63	10	220	2654	36.6889	60424.608298471	242.379	193.36882	-64.38684
6.4	 11	 25	3	94	63	10	201	2654	36.6889	60424.608298471	242.379	193.35887	-64.38695
7.3	 10	 25	6	97	63	10	229	2657	36.7304	60424.608298951	242.379	193.36882	-64.38684
6.6	 11	 25	5	96	63	10	206	2656	36.7165	60424.608298791	242.379	193.35887	-64.38695
7.1	 10	 25	3	94	64	10	223	2654	36.6889	60424.608298471	246.226	193.36882	-64.38684
6.5	 11	 25	3	94	64	10	203	2654	36.6889	60424.608298471	246.226	193.35887	-64.38695
7.5	 10	 25	7	99	64	10	235	2659	36.7580	60424.608299271	246.226	193.36882	-64.38684
6.5	 11	 26	7	99	64	10	204	2659	36.7580	60424.608299271	246.226	193.35869	-64.38268
6.4	 10	 25	6	94	65	10	199	2654	36.6889	60424.608298471	250.074	193.36882	-64.38684
8.4	 10	 25	7	99	65	10	263	2659	36.7580	60424.608299271	250.074	193.36882	-64.38684
6.9	 11	 25	7	99	65	10	216	2659	36.7580	60424.608299271	250.074	193.35887	-64.38695
6.7	 10	 25	2	95	66	10	209	2655	36.7027	60424.608298631	253.921	193.36882	-64.38684
6.5	 11	 25	1	95	66	10	205	2655	36.7027	60424.608298631	253.921	193.35887	-64.38695
9.3	 10	 25	6	99	66	10	291	2659	36.7580	60424.608299271	253.921	193.36882	-64.38684
7.9	 11	 25	6	99	66	10	246	2659	36.7580	60424.608299271	253.921	193.35887	-64.38695
6.9	 10	 25	4	95	67	10	215	2655	36.7027	60424.608298631	257.768	193.36882	-64.38684
6.2	 11	 25	1	95	67	10	193	2655	36.7027	60424.608298631	257.768	193.35887	-64.38695
9.0	 10	 25	6	99	67	10	283	2659	36.7580	60424.608299271	257.768	193.36882	-64.38684
7.8	 11	 26	5	99	67	10	244	2659	36.7580	60424.608299271	257.768	193.35869	-64.38268
6.5	  9	 25	5	99	68	10	203	2659	36.7580	60424.608299271	261.615	193.37875	-64.38673
9.7	 10	 25	5	99	68	10	305	2659	36.7580	60424.608299271	261.615	193.36882	-64.38684
8.3	 11	 25	5	99	68	10	260	2659	36.7580	60424.608299271	261.615	193.35887	-64.38695
6.5	 10	 25	3	95	69	10	203	2655	36.7027	60424.608298631	265.463	193.36882	-64.38684
6.3	  9	 25	6	99	69	10	198	2659	36.7580	60424.608299271	265.463	193.37875	-64.38673
9.5	 10	 25	6	100	69	10	298	2660	36.7718	60424.608299431	265.463	193.36882	-64.38684
8.1	 11	 25	5	99	69	10	253	2659	36.7580	60424.608299271	265.463	193.35887	-64.38695
6.9	  9	 25	6	100	70	10	217	2660	36.7718	60424.608299431	269.310	193.37875	-64.38673
10.2	 10	 25	7	100	70	10	319	2660	36.7718	60424.608299431	269.310	193.36882	-64.38684
8.4	 11	 25	7	100	70	10	263	2660	36.7718	60424.608299431	269.310	193.35887	-64.38695
7.6	  9	 25	5	100	71	10	238	2660	36.7718	60424.608299431	273.157	193.37875	-64.38673
11.2	 10	 25	6	100	71	10	350	2660	36.7718	60424.608299431	273.157	193.36882	-64.38684
9.4	 11	 25	6	100	71	10	293	2660	36.7718	60424.608299431	273.157	193.35887	-64.38695
6.1	 10	 26	5	156	71	10	192	2716	37.5460	60424.608308391	273.157	193.36864	-64.38257
6.4	 11	 26	5	156	71	10	201	2716	37.5460	60424.608308391	273.157	193.35869	-64.38268
6.3	 10	 26	2	15	72	10	196	2575	35.5968	60424.608285831	277.005	193.36864	-64.38257
8.1	  9	 25	3	100	72	10	255	2660	36.7718	60424.608299431	277.005	193.37875	-64.38673
11.4	 10	 25	5	100	72	10	356	2660	36.7718	60424.608299431	277.005	193.36882	-64.38684
9.6	 11	 25	4	99	72	10	300	2659	36.7580	60424.608299271	277.005	193.35887	-64.38695
7.2	 10	 25	7	104	72	10	226	2664	36.8271	60424.608300071	277.005	193.36882	-64.38684
6.1	 11	 25	3	127	72	10	191	2687	37.1451	60424.608303751	277.005	193.35887	-64.38695
7.0	 10	 26	3	155	72	10	219	2715	37.5322	60424.608308231	277.005	193.36864	-64.38257
7.2	 11	 26	5	156	72	10	227	2716	37.5460	60424.608308391	277.005	193.35869	-64.38268
7.9	 10	 26	1	15	73	10	247	2575	35.5968	60424.608285831	280.852	193.36864	-64.38257
6.9	 11	 26	1	15	73	10	215	2575	35.5968	60424.608285831	280.852	193.35869	-64.38268
6.5	 10	 26	2	16	73	10	205	2576	35.6106	60424.608285991	280.852	193.36864	-64.38257
8.8	  9	 25	1	99	73	10	276	2659	36.7580	60424.608299271	280.852	193.37875	-64.38673
12.5	 10	 25	1	99	73	10	391	2659	36.7580	60424.608299271	280.852	193.36882	-64.38684
11.0	 11	 26	1	99	73	10	343	2659	36.7580	60424.608299271	280.852	193.35869	-64.38268
7.4	 10	 25	7	104	73	10	231	2664	36.8271	60424.608300071	280.852	193.36882	-64.38684
6.1	 11	 25	3	127	73	10	190	2687	37.1451	60424.608303751	280.852	193.35887	-64.38695
7.7	 10	 26	3	155	73	10	241	2715	37.5322	60424.608308231	280.852	193.36864	-64.38257
7.7	 11	 26	4	156	73	10	241	2716	37.5460	60424.608308391	280.852	193.35869	-64.38268
6.1	 12	 26	2	156	73	10	191	2716	37.5460	60424.608308391	280.852	193.34874	-64.38278
9.0	  9	 25	3	100	74	10	283	2660	36.7718	60424.608299431	284.699	193.37875	-64.38673
13.1	 10	 25	3	100	74	10	409	2660	36.7718	60424.608299431	284.699	193.36882	-64.38684
10.7	 11	 25	3	100	74	10	334	2660	36.7718	60424.608299431	284.699	193.35887	-64.38695
8.9	 10	 25	7	104	74	10	278	2664	36.8271	60424.608300071	284.699	193.36882	-64.38684
6.8	 11	 26	7	104	74	10	214	2664	36.8271	60424.608300071	284.699	193.35869	-64.38268
6.0	 10	 25	3	128	74	10	189	2688	37.1589	60424.608303911	284.699	193.36882	-64.38684
6.4	 11	 25	3	128	74	10	199	2688	37.1589	60424.608303911	284.699	193.35887	-64.38695
8.3	 10	 26	3	156	74	10	259	2716	37.5460	60424.608308391	284.699	193.36864	-64.38257
7.8	 11	 26	3	156	74	10	245	2716	37.5460	60424.608308391	284.699	193.35869	-64.38268
6.3	 10	 26	0	15	75	10	197	2575	35.5968	60424.608285831	288.546	193.36864	-64.38257
7.2	 10	 26	1	16	75	10	225	2576	35.6106	60424.608285991	288.546	193.36864	-64.38257
6.5	 11	 26	2	16	75	10	203	2576	35.6106	60424.608285991	288.546	193.35869	-64.38268
9.9	  9	 25	1	100	75	10	310	2660	36.7718	60424.608299431	288.546	193.37875	-64.38673
14.1	 10	 25	1	100	75	10	440	2660	36.7718	60424.608299431	288.546	193.36882	-64.38684
11.9	 11	 26	1	100	75	10	374	2660	36.7718	60424.608299431	288.546	193.35869	-64.38268
6.0	 12	 26	1	100	75	10	188	2660	36.7718	60424.608299431	288.546	193.34874	-64.38278
7.1	  9	 25	6	104	75	10	223	2664	36.8271	60424.608300071	288.546	193.37875	-64.38673
10.3	 10	 25	6	104	75	10	324	2664	36.8271	60424.608300071	288.546	193.36882	-64.38684
7.9	 11	 25	6	104	75	10	248	2664	36.8271	60424.608300071	288.546	193.35887	-64.38695
6.5	 10	 26	0	127	75	10	204	2687	37.1451	60424.608303751	288.546	193.36864	-64.38257
6.3	 11	 25	1	127	75	10	198	2687	37.1451	60424.608303751	288.546	193.35887	-64.38695
7.6	 10	 25	1	128	75	10	239	2688	37.1589	60424.608303911	288.546	193.36882	-64.38684
7.2	 11	 25	2	128	75	10	225	2688	37.1589	60424.608303911	288.546	193.35887	-64.38695
7.5	  9	 25	1	156	75	10	234	2716	37.5460	60424.608308391	288.546	193.37875	-64.38673
10.3	 10	 25	1	156	75	10	322	2716	37.5460	60424.608308391	288.546	193.36882	-64.38684
9.3	 11	 26	1	156	75	10	291	2716	37.5460	60424.608308391	288.546	193.35869	-64.38268
6.1	 12	 26	2	157	75	10	190	2717	37.5598	60424.608308551	288.546	193.34874	-64.38278
6.7	 10	 26	0	15	76	10	211	2575	35.5968	60424.608285831	292.394	193.36864	-64.38257
6.5	 11	 26	0	15	76	10	202	2575	35.5968	60424.608285831	292.394	193.35869	-64.38268
7.6	 10	 26	1	16	76	10	238	2576	35.6106	60424.608285991	292.394	193.36864	-64.38257
6.9	 11	 26	1	16	76	10	216	2576	35.6106	60424.608285991	292.394	193.35869	-64.38268
6.1	 11	 26	2	44	76	10	192	2604	35.9977	60424.608290471	292.394	193.35869	-64.38268
11.7	  9	 25	1	100	76	10	367	2660	36.7718	60424.608299431	292.394	193.37875	-64.38673
16.6	 10	 25	1	100	76	10	519	2660	36.7718	60424.608299431	292.394	193.36882	-64.38684
13.7	 11	 26	1	100	76	10	429	2660	36.7718	60424.608299431	292.394	193.35869	-64.38268
6.0	 12	 25	1	100	76	10	189	2660	36.7718	60424.608299431	292.394	193.34894	-64.38705
7.3	  9	 25	5	104	76	10	230	2664	36.8271	60424.608300071	292.394	193.37875	-64.38673
10.5	 10	 25	6	104	76	10	330	2664	36.8271	60424.608300071	292.394	193.36882	-64.38684
8.2	 11	 26	6	104	76	10	256	2664	36.8271	60424.608300071	292.394	193.35869	-64.38268
7.5	 10	 26	0	127	76	10	235	2687	37.1451	60424.608303751	292.394	193.36864	-64.38257
7.2	 11	 25	0	127	76	10	226	2687	37.1451	60424.608303751	292.394	193.35887	-64.38695
8.0	 10	 26	1	128	76	10	251	2688	37.1589	60424.608303911	292.394	193.36864	-64.38257
8.0	 11	 25	1	128	76	10	251	2688	37.1589	60424.608303911	292.394	193.35887	-64.38695
8.6	  9	 25	1	156	76	10	270	2716	37.5460	60424.608308391	292.394	193.37875	-64.38673
12.1	 10	 25	1	156	76	10	379	2716	37.5460	60424.608308391	292.394	193.36882	-64.38684
10.8	 11	 25	1	156	76	10	339	2716	37.5460	60424.608308391	292.394	193.35887	-64.38695
6.8	 12	 25	1	156	76	10	214	2716	37.5460	60424.608308391	292.394	193.34894	-64.38705
6.0	 11	 25	5	160	76	10	188	2720	37.6013	60424.608309031	292.394	193.35887	-64.38695
8.6	 10	 26	0	16	77	10	269	2576	35.6106	60424.608285991	296.241	193.36864	-64.38257
8.0	 11	 26	1	16	77	10	251	2576	35.6106	60424.608285991	296.241	193.35869	-64.38268
7.5	 10	 26	1	44	77	10	235	2604	35.9977	60424.608290471	296.241	193.36864	-64.38257
7.1	 11	 26	1	44	77	10	222	2604	35.9977	60424.608290471	296.241	193.35869	-64.38268
6.0	177	 38	0	100	77	10	189	2660	36.7718	60424.608299431	296.241	191.70934	-64.33656
12.3	  9	 25	0	100	77	10	384	2660	36.7718	60424.608299431	296.241	193.37875	-64.38673
18.2	 10	 25	0	100	77	10	570	2660	36.7718	60424.608299431	296.241	193.36882	-64.38684
15.9	 11	 25	0	100	77	10	498	2660	36.7718	60424.608299431	296.241	193.35887	-64.38695
7.5	 12	 25	0	100	77	10	235	2660	36.7718	60424.608299431	296.241	193.34894	-64.38705
7.9	  9	 25	5	104	77	10	247	2664	36.8271	60424.608300071	296.241	193.37875	-64.38673
10.9	 10	 25	5	104	77	10	340	2664	36.8271	60424.608300071	296.241	193.36882	-64.38684
8.5	 11	 26	5	104	77	10	266	2664	36.8271	60424.608300071	296.241	193.35869	-64.38268
6.5	  9	 25	1	128	77	10	204	2688	37.1589	60424.608303911	296.241	193.37875	-64.38673
9.0	 10	 25	0	128	77	10	283	2688	37.1589	60424.608303911	296.241	193.36882	-64.38684
8.8	 11	 25	0	128	77	10	274	2688	37.1589	60424.608303911	296.241	193.35887	-64.38695
8.9	  9	 25	0	156	77	10	280	2716	37.5460	60424.608308391	296.241	193.37875	-64.38673
13.4	 10	 25	0	156	77	10	419	2716	37.5460	60424.608308391	296.241	193.36882	-64.38684
12.5	 11	 25	0	156	77	10	390	2716	37.5460	60424.608308391	296.241	193.35887	-64.38695
7.9	 12	 26	1	157	77	10	246	2717	37.5598	60424.608308551	296.241	193.34874	-64.38278
6.3	 10	 25	4	160	77	10	196	2720	37.6013	60424.608309031	296.241	193.36882	-64.38684
6.4	 11	 25	4	160	77	10	201	2720	37.6013	60424.608309031	296.241	193.35887	-64.38695
6.0	  9	 25	0	16	78	10	189	2576	35.6106	60424.608285991	300.088	193.37875	-64.38673
9.9	 10	 26	0	16	78	10	311	2576	35.6106	60424.608285991	300.088	193.36864	-64.38257
9.8	 11	 26	0	16	78	10	307	2576	35.6106	60424.608285991	300.088	193.35869	-64.38268
6.9	 10	 26	0	44	78	10	217	2604	35.9977	60424.608290471	300.088	193.36864	-64.38257
6.0	 11	 26	0	44	78	10	189	2604	35.9977	60424.608290471	300.088	193.35869	-64.38268
11.3	  9	 25	1	101	78	10	355	2661	36.7857	60424.608299591	300.088	193.37875	-64.38673
16.9	 10	 25	1	101	78	10	528	2661	36.7857	60424.608299591	300.088	193.36882	-64.38684
14.0	 11	 25	1	101	78	10	437	2661	36.7857	60424.608299591	300.088	193.35887	-64.38695
6.4	 12	 26	1	100	78	10	200	2660	36.7718	60424.608299431	300.088	193.34874	-64.38278
7.5	  9	 25	4	104	78	10	234	2664	36.8271	60424.608300071	300.088	193.37875	-64.38673
10.7	 10	 25	5	104	78	10	334	2664	36.8271	60424.608300071	300.088	193.36882	-64.38684
8.7	 11	 26	5	104	78	10	272	2664	36.8271	60424.608300071	300.088	193.35869	-64.38268
7.1	 10	 25	1	129	78	10	222	2689	37.1727	60424.608304071	300.088	193.36882	-64.38684
6.5	 11	 25	1	129	78	10	203	2689	37.1727	60424.608304071	300.088	193.35887	-64.38695
7.9	  9	 25	1	157	78	10	246	2717	37.5598	60424.608308551	300.088	193.37875	-64.38673
12.4	 10	 25	1	157	78	10	387	2717	37.5598	60424.608308551	300.088	193.36882	-64.38684
11.8	 11	 26	1	157	78	10	369	2717	37.5598	60424.608308551	300.088	193.35869	-64.38268
7.3	 12	 26	1	157	78	10	228	2717	37.5598	60424.608308551	300.088	193.34874	-64.38278
6.9	 10	 25	4	160	78	10	215	2720	37.6013	60424.608309031	300.088	193.36882	-64.38684
6.9	 11	 25	4	160	78	10	217	2720	37.6013	60424.608309031	300.088	193.35887	-64.38695
7.4	 10	 26	1	17	79	10	231	2577	35.6244	60424.608286151	303.936	193.36864	-64.38257
7.1	 11	 26	1	17	79	10	221	2577	35.6244	60424.608286151	303.936	193.35869	-64.38268
6.3	 10	 26	1	45	79	10	197	2605	36.0115	60424.608290631	303.936	193.36864	-64.38257
10.0	  9	 25	2	102	79	10	314	2662	36.7995	60424.608299751	303.936	193.37875	-64.38673
14.5	 10	 25	2	102	79	10	453	2662	36.7995	60424.608299751	303.936	193.36882	-64.38684
12.6	 11	 26	1	101	79	10	396	2661	36.7857	60424.608299591	303.936	193.35869	-64.38268
6.2	 12	 26	1	101	79	10	193	2661	36.7857	60424.608299591	303.936	193.34874	-64.38278
7.3	  9	 25	4	104	79	10	228	2664	36.8271	60424.608300071	303.936	193.37875	-64.38673
10.8	 10	 25	4	104	79	10	338	2664	36.8271	60424.608300071	303.936	193.36882	-64.38684
8.5	 11	 26	5	104	79	10	265	2664	36.8271	60424.608300071	303.936	193.35869	-64.38268
6.1	170	 65	0	134	79	10	191	2694	37.2419	60424.608304871	303.936	191.78041	-64.22134
6.3	 10	 25	1	129	79	10	198	2689	37.1727	60424.608304071	303.936	193.36882	-64.38684
9.3	 10	 25	2	158	79	10	290	2718	37.5736	60424.608308711	303.936	193.36882	-64.38684
8.7	 11	 25	2	158	79	10	273	2718	37.5736	60424.608308711	303.936	193.35887	-64.38695
7.4	 10	 25	4	160	79	10	232	2720	37.6013	60424.608309031	303.936	193.36882	-64.38684
6.9	 11	 25	4	160	79	10	216	2720	37.6013	60424.608309031	303.936	193.35887	-64.38695
6.1	 11	 26	1	18	80	10	192	2578	35.6383	60424.608286311	307.783	193.35869	-64.38268
8.7	  9	 25	3	103	80	10	272	2663	36.8133	60424.608299911	307.783	193.37875	-64.38673
13.0	 10	 25	3	103	80	10	406	2663	36.8133	60424.608299911	307.783	193.36882	-64.38684
11.3	 11	 25	2	102	80	10	354	2662	36.7995	60424.608299751	307.783	193.35887	-64.38695
6.1	 12	 25	3	102	80	10	190	2662	36.7995	60424.608299751	307.783	193.34894	-64.38705
7.3	  9	 25	4	104	80	10	228	2664	36.8271	60424.608300071	307.783	193.37875	-64.38673
10.9	 10	 25	4	104	80	10	340	2664	36.8271	60424.608300071	307.783	193.36882	-64.38684
8.6	 11	 26	4	104	80	10	269	2664	36.8271	60424.608300071	307.783	193.35869	-64.38268
6.4	 10	 25	3	130	80	10	199	2690	37.1866	60424.608304231	307.783	193.36882	-64.38684
6.9	 11	 25	0	130	80	10	215	2690	37.1866	60424.608304231	307.783	193.35887	-64.38695
6.3	  9	 25	0	158	80	10	197	2718	37.5736	60424.608308711	307.783	193.37875	-64.38673
8.9	 10	 25	1	158	80	10	278	2718	37.5736	60424.608308711	307.783	193.36882	-64.38684
8.1	 11	 25	1	158	80	10	254	2718	37.5736	60424.608308711	307.783	193.35887	-64.38695
7.6	 10	 25	3	160	80	10	239	2720	37.6013	60424.608309031	307.783	193.36882	-64.38684
7.3	 11	 25	3	160	80	10	229	2720	37.6013	60424.608309031	307.783	193.35887	-64.38695
7.7	  9	 25	3	103	81	10	241	2663	36.8133	60424.608299911	311.630	193.37875	-64.38673
